단지기본일련번호,면적일련번호,기준년월,KB일반가_만원,면적구분
15524,224064,201712,146000,84
15524,224064,201711,142500,84
15524,224064,201710,135000,84
15524,224064,201709,130000,84
15524,224064,201708,130000,84
15524,224064,201707,127000,84
15524,224064,201706,120000,84
15524,224064,201705,117500,84
15524,224064,201704,114000,84
15524,224064,201703,114000,84
15524,224064,201702,114000,84
15524,224064,201701,114000,84
15524,224064,201612,114000,84
15524,224064,201611,114000,84
15524,224064,201610,114000,84
15524,224064,201609,110500,84
15524,224064,201608,106000,84
15524,224064,201607,105500,84
15524,224064,201606,105500,84
15524,224064,201605,104500,84
15524,224064,201604,102000,84
15524,224064,201603,101000,84
15524,224064,201602,101000,84
15524,224064,201601,101000,84
15524,224064,202012,226000,84
15524,224064,202011,224500,84
15524,224064,202010,224500,84
15524,224064,202009,221000,84
15524,224064,202008,220000,84
15524,224064,202007,212500,84
15524,224064,202006,202500,84
15524,224064,202005,188500,84
15524,224064,202004,191500,84
15524,224064,202003,194500,84
15524,224064,202002,200000,84
15524,224064,202001,200000,84
15524,224064,201812,170000,84
15524,224064,201811,173500,84
15524,224064,201810,178000,84
15524,224064,201809,175500,84
15524,224064,201808,165000,84
15524,224064,201807,162000,84
15524,224064,201806,162000,84
15524,224064,201805,162500,84
15524,224064,201804,167000,84
15524,224064,201803,168500,84
15524,224064,201802,164500,84
15524,224064,201801,161500,84
15524,224064,201912,199500,84
15524,224064,201911,194000,84
15524,224064,201910,192000,84
15524,224064,201909,185500,84
15524,224064,201908,183500,84
15524,224064,201907,181000,84
15524,224064,201906,171500,84
15524,224064,201905,165000,84
15524,224064,201904,162500,84
15524,224064,201903,160000,84
15524,224064,201902,161000,84
15524,224064,201901,164000,84
15524,224064,202112,250500,84
15524,224064,202111,250500,84
15524,224064,202110,248000,84
15524,224064,202109,243000,84
15524,224064,202108,242000,84
15524,224064,202107,239000,84
15524,224064,202106,234500,84
15524,224064,202105,232500,84
15524,224064,202104,231500,84
15524,224064,202103,231000,84
15524,224064,202102,228500,84
15524,224064,202101,228000,84
15524,224064,202212,206000,84
15524,224064,202211,213500,84
15524,224064,202210,219500,84
15524,224064,202209,232500,84
15524,224064,202208,246500,84
15524,224064,202207,249000,84
15524,224064,202206,249000,84
15524,224064,202205,250500,84
15524,224064,202204,253000,84
15524,224064,202203,253500,84
15524,224064,202202,253500,84
15524,224064,202201,251000,84
15524,224064,202312,235000,84
15524,224064,202311,241500,84
15524,224064,202310,238500,84
15524,224064,202309,236500,84
15524,224064,202308,235500,84
15524,224064,202307,227000,84
15524,224064,202306,222500,84
15524,224064,202305,216000,84
15524,224064,202304,215000,84
15524,224064,202303,208000,84
15524,224064,202302,204500,84
15524,224064,202301,204500,84
15524,224064,202512,344000,84
15524,224064,202511,339000,84
15524,224064,202510,332500,84
15524,224064,202509,332500,84
15524,224064,202508,320000,84
15524,224064,202507,320000,84
15524,224064,202506,310000,84
15524,224064,202505,295000,84
15524,224064,202504,295000,84
15524,224064,202503,287500,84
15524,224064,202502,272500,84
15524,224064,202501,266500,84
15524,224064,202412,266500,84
15524,224064,202411,267000,84
15524,224064,202410,266000,84
15524,224064,202409,263500,84
15524,224064,202408,262500,84
15524,224064,202407,251000,84
15524,224064,202406,244000,84
15524,224064,202405,239500,84
15524,224064,202404,237000,84
15524,224064,202403,233500,84
15524,224064,202402,233000,84
15524,224064,202401,234500,84
15524,224064,202607,335000,84
15524,224064,202606,330000,84
15524,224064,202605,330000,84
15524,224064,202604,330000,84
15524,224064,202603,344000,84
15524,224064,202602,344000,84
15524,224064,202601,344000,84
15524,222317,200812,86500,84
15524,222317,200811,86500,84
15524,222317,200810,92500,84
15524,222317,200809,92500,84
15524,222317,200808,92500,84
15524,222317,200807,92500,84
15524,222317,200806,92500,84
15524,222317,200805,92500,84
15524,222317,200804,92500,84
15524,222317,200803,93500,84
15524,222317,200802,93000,84
15524,222317,200801,93000,84
15524,222317,201012,94000,84
15524,222317,201011,93500,84
15524,222317,201010,93500,84
15524,222317,201009,93500,84
15524,222317,201008,93500,84
15524,222317,201007,95000,84
15524,222317,201006,96500,84
15524,222317,201005,97500,84
15524,222317,201004,98500,84
15524,222317,201003,101000,84
15524,222317,201002,101000,84
15524,222317,201001,101000,84
15524,222317,200912,101000,84
15524,222317,200911,101000,84
15524,222317,200910,101000,84
15524,222317,200909,101000,84
15524,222317,200908,98500,84
15524,222317,200907,97500,84
15524,222317,200906,95500,84
15524,222317,200905,92500,84
15524,222317,200904,91500,84
15524,222317,200903,90500,84
15524,222317,200902,90500,84
15524,222317,200901,87500,84
15524,222317,201312,93500,84
15524,222317,201311,92500,84
15524,222317,201310,92500,84
15524,222317,201309,92500,84
15524,222317,201308,91500,84
15524,222317,201307,90000,84
15524,222317,201306,88500,84
15524,222317,201305,88500,84
15524,222317,201304,88500,84
15524,222317,201303,87500,84
15524,222317,201302,87500,84
15524,222317,201301,86500,84
15524,222317,201112,95000,84
15524,222317,201111,96500,84
15524,222317,201110,97000,84
15524,222317,201109,97000,84
15524,222317,201108,97000,84
15524,222317,201107,96500,84
15524,222317,201106,97500,84
15524,222317,201105,97500,84
15524,222317,201104,97500,84
15524,222317,201103,97500,84
15524,222317,201102,97500,84
15524,222317,201101,97500,84
15524,222317,201212,86500,84
15524,222317,201211,86500,84
15524,222317,201210,87000,84
15524,222317,201209,87500,84
15524,222317,201208,87500,84
15524,222317,201207,88500,84
15524,222317,201206,90500,84
15524,222317,201205,91500,84
15524,222317,201204,94000,84
15524,222317,201203,95000,84
15524,222317,201202,95000,84
15524,222317,201201,95000,84
15524,222317,201412,97500,84
15524,222317,201411,97500,84
15524,222317,201410,98500,84
15524,222317,201409,97500,84
15524,222317,201408,97000,84
15524,222317,201407,96000,84
15524,222317,201406,95500,84
15524,222317,201405,96000,84
15524,222317,201404,97000,84
15524,222317,201403,97000,84
15524,222317,201402,94500,84
15524,222317,201401,94000,84
15524,222317,201512,102500,84
15524,222317,201511,103500,84
15524,222317,201510,103500,84
15524,222317,201509,101500,84
15524,222317,201508,101500,84
15524,222317,201507,101000,84
15524,222317,201506,101000,84
15524,222317,201505,100000,84
15524,222317,201504,100000,84
15524,222317,201503,97500,84
15524,222317,201502,97500,84
15524,222317,201501,97500,84
15524,222317,201612,114000,84
15524,222317,201611,114000,84
15524,222317,201610,114000,84
15524,222317,201609,110500,84
15524,222317,201608,106000,84
15524,222317,201607,105500,84
15524,222317,201606,105500,84
15524,222317,201605,104500,84
15524,222317,201604,102000,84
15524,222317,201603,101000,84
15524,222317,201602,101000,84
15524,222317,201601,101000,84
15524,222317,201712,146000,84
15524,222317,201711,142500,84
15524,222317,201710,135000,84
15524,222317,201709,130000,84
15524,222317,201708,130000,84
15524,222317,201707,127000,84
15524,222317,201706,120000,84
15524,222317,201705,117500,84
15524,222317,201704,114000,84
15524,222317,201703,114000,84
15524,222317,201702,114000,84
15524,222317,201701,114000,84
15524,222317,201812,170000,84
15524,222317,201811,173500,84
15524,222317,201810,178000,84
15524,222317,201809,175500,84
15524,222317,201808,165000,84
15524,222317,201807,162000,84
15524,222317,201806,162000,84
15524,222317,201805,162500,84
15524,222317,201804,167000,84
15524,222317,201803,168500,84
15524,222317,201802,164500,84
15524,222317,201801,161500,84
15524,222317,201912,199500,84
15524,222317,201911,194000,84
15524,222317,201910,192000,84
15524,222317,201909,185500,84
15524,222317,201908,183500,84
15524,222317,201907,181000,84
15524,222317,201906,171500,84
15524,222317,201905,165000,84
15524,222317,201904,162500,84
15524,222317,201903,160000,84
15524,222317,201902,161000,84
15524,222317,201901,164000,84
15524,222317,202012,226000,84
15524,222317,202011,224500,84
15524,222317,202010,224500,84
15524,222317,202009,221000,84
15524,222317,202008,220000,84
15524,222317,202007,212500,84
15524,222317,202006,202500,84
15524,222317,202005,188500,84
15524,222317,202004,191500,84
15524,222317,202003,194500,84
15524,222317,202002,200000,84
15524,222317,202001,200000,84
15524,222317,202112,250500,84
15524,222317,202111,250500,84
15524,222317,202110,248000,84
15524,222317,202109,243000,84
15524,222317,202108,242000,84
15524,222317,202107,239000,84
15524,222317,202106,234500,84
15524,222317,202105,232500,84
15524,222317,202104,231500,84
15524,222317,202103,231000,84
15524,222317,202102,228500,84
15524,222317,202101,228000,84
15524,222317,202212,206000,84
15524,222317,202211,213500,84
15524,222317,202210,219500,84
15524,222317,202209,232500,84
15524,222317,202208,246500,84
15524,222317,202207,249000,84
15524,222317,202206,249000,84
15524,222317,202205,250500,84
15524,222317,202204,253000,84
15524,222317,202203,253500,84
15524,222317,202202,253500,84
15524,222317,202201,251000,84
15524,222317,202312,235000,84
15524,222317,202311,241500,84
15524,222317,202310,238500,84
15524,222317,202309,236500,84
15524,222317,202308,235500,84
15524,222317,202307,227000,84
15524,222317,202306,222500,84
15524,222317,202305,216000,84
15524,222317,202304,215000,84
15524,222317,202303,208000,84
15524,222317,202302,204500,84
15524,222317,202301,204500,84
15524,222317,202512,344000,84
15524,222317,202511,339000,84
15524,222317,202510,332500,84
15524,222317,202509,332500,84
15524,222317,202508,320000,84
15524,222317,202507,320000,84
15524,222317,202506,310000,84
15524,222317,202505,295000,84
15524,222317,202504,295000,84
15524,222317,202503,287500,84
15524,222317,202502,272500,84
15524,222317,202501,266500,84
15524,222317,202607,335000,84
15524,222317,202606,330000,84
15524,222317,202605,330000,84
15524,222317,202604,330000,84
15524,222317,202603,344000,84
15524,222317,202602,344000,84
15524,222317,202601,344000,84
15524,222317,202412,266500,84
15524,222317,202411,267000,84
15524,222317,202410,266000,84
15524,222317,202409,263500,84
15524,222317,202408,262500,84
15524,222317,202407,251000,84
15524,222317,202406,244000,84
15524,222317,202405,239500,84
15524,222317,202404,237000,84
15524,222317,202403,233500,84
15524,222317,202402,233000,84
15524,222317,202401,234500,84
39203,38012,202312,191000,59
39203,38012,202311,191000,59
39203,38012,202310,191000,59
39203,38012,202309,190000,59
39203,38012,202308,186667,59
39203,38012,202307,180000,59
39203,38012,202412,225000,59
39203,38012,202411,225000,59
39203,38012,202410,225000,59
39203,38012,202409,225000,59
39203,38012,202408,220000,59
39203,38012,202407,213333,59
39203,38012,202406,196333,59
39203,38012,202405,192000,59
39203,38012,202404,192000,59
39203,38012,202403,192000,59
39203,38012,202402,191000,59
39203,38012,202401,191000,59
39203,38012,202512,281667,59
39203,38012,202511,278333,59
39203,38012,202510,278333,59
39203,38012,202509,270000,59
39203,38012,202508,268333,59
39203,38012,202507,268333,59
39203,38012,202506,260000,59
39203,38012,202505,246667,59
39203,38012,202504,245000,59
39203,38012,202503,245000,59
39203,38012,202502,228333,59
39203,38012,202501,228333,59
39203,38012,202607,285000,59
39203,38012,202606,269333,59
39203,38012,202605,269333,59
39203,38012,202604,269333,59
39203,38012,202603,273333,59
39203,38012,202602,281667,59
39203,38012,202601,281667,59
39203,209385,202312,191000,59
39203,209385,202311,191000,59
39203,209385,202310,191000,59
39203,209385,202309,190000,59
39203,209385,202308,186667,59
39203,209385,202307,180000,59
39203,209385,202607,285000,59
39203,209385,202606,269333,59
39203,209385,202605,269333,59
39203,209385,202604,269333,59
39203,209385,202603,273333,59
39203,209385,202602,281667,59
39203,209385,202601,281667,59
39203,209385,202412,225000,59
39203,209385,202411,225000,59
39203,209385,202410,225000,59
39203,209385,202409,225000,59
39203,209385,202408,220000,59
39203,209385,202407,213333,59
39203,209385,202406,196333,59
39203,209385,202405,192000,59
39203,209385,202404,192000,59
39203,209385,202403,192000,59
39203,209385,202402,191000,59
39203,209385,202401,191000,59
39203,209385,202512,281667,59
39203,209385,202511,278333,59
39203,209385,202510,278333,59
39203,209385,202509,270000,59
39203,209385,202508,268333,59
39203,209385,202507,268333,59
39203,209385,202506,260000,59
39203,209385,202505,246667,59
39203,209385,202504,245000,59
39203,209385,202503,245000,59
39203,209385,202502,228333,59
39203,209385,202501,228333,59
48042,183566,202607,297500,59
48042,183566,202606,290000,59
48042,183566,202605,290000,59
48042,183566,202604,295000,59
48042,183566,202603,307500,59
48042,183566,202602,312500,59
48042,183566,202601,322500,59
48042,183566,202512,322500,59
48042,183566,202511,322500,59
48042,183566,202510,300000,59
48042,183566,202509,300000,59
48042,183566,202508,300000,59
48042,183566,202507,300000,59
48042,183566,202506,300000,59
48042,183566,202505,285000,59
48042,151758,202512,322500,59
48042,151758,202511,322500,59
48042,151758,202510,300000,59
48042,151758,202509,300000,59
48042,151758,202508,300000,59
48042,151758,202507,300000,59
48042,151758,202506,300000,59
48042,151758,202505,285000,59
48042,151758,202607,297500,59
48042,151758,202606,290000,59
48042,151758,202605,290000,59
48042,151758,202604,295000,59
48042,151758,202603,307500,59
48042,151758,202602,312500,59
48042,151758,202601,322500,59
48042,170210,202512,322500,59
48042,170210,202511,322500,59
48042,170210,202510,300000,59
48042,170210,202509,300000,59
48042,170210,202508,300000,59
48042,170210,202507,300000,59
48042,170210,202506,300000,59
48042,170210,202505,285000,59
48042,170210,202607,297500,59
48042,170210,202606,290000,59
48042,170210,202605,290000,59
48042,170210,202604,295000,59
48042,170210,202603,307500,59
48042,170210,202602,312500,59
48042,170210,202601,322500,59
50176,170912,202607,295000,59
50176,170912,202606,295000,59
50176,170912,202605,295000,59
50176,170912,202604,295000,59
50176,170912,202603,295000,59
50176,170912,202602,300000,59
50176,170912,202601,280000,59
50176,170912,202512,270000,59
50176,170912,202511,270000,59
50176,170912,202510,270000,59
50176,170912,202509,270000,59
50176,170912,202508,270000,59
50176,170912,202507,270000,59
50176,170912,202506,270000,59
50176,170912,202505,270000,59
50176,170912,202504,270000,59
50176,184056,202512,270000,59
50176,184056,202511,270000,59
50176,184056,202510,270000,59
50176,184056,202509,270000,59
50176,184056,202508,270000,59
50176,184056,202507,270000,59
50176,184056,202506,270000,59
50176,184056,202505,270000,59
50176,184056,202504,270000,59
50176,184056,202607,295000,59
50176,184056,202606,295000,59
50176,184056,202605,295000,59
50176,184056,202604,295000,59
50176,184056,202603,295000,59
50176,184056,202602,300000,59
50176,184056,202601,280000,59
33681,225115,202012,207500,59
33681,225115,202011,205000,59
33681,225115,202010,200000,59
33681,225115,202112,227500,59
33681,225115,202111,227500,59
33681,225115,202110,227500,59
33681,225115,202109,225000,59
33681,225115,202108,217500,59
33681,225115,202107,210000,59
33681,225115,202106,210000,59
33681,225115,202105,209000,59
33681,225115,202104,209000,59
33681,225115,202103,209000,59
33681,225115,202102,207500,59
33681,225115,202101,207500,59
33681,225115,202212,225000,59
33681,225115,202211,227500,59
33681,225115,202210,227500,59
33681,225115,202209,227500,59
33681,225115,202208,229000,59
33681,225115,202207,230000,59
33681,225115,202206,230000,59
33681,225115,202205,231500,59
33681,225115,202204,231500,59
33681,225115,202203,230000,59
33681,225115,202202,227500,59
33681,225115,202201,227500,59
33681,225115,202412,242500,59
33681,225115,202411,242500,59
33681,225115,202410,235000,59
33681,225115,202409,232500,59
33681,225115,202408,232500,59
33681,225115,202407,227500,59
33681,225115,202406,224500,59
33681,225115,202405,215500,59
33681,225115,202404,215500,59
33681,225115,202403,214500,59
33681,225115,202402,213000,59
33681,225115,202401,213000,59
33681,225115,202312,213000,59
33681,225115,202311,213000,59
33681,225115,202310,212000,59
33681,225115,202309,212000,59
33681,225115,202308,207000,59
33681,225115,202307,205000,59
33681,225115,202306,202500,59
33681,225115,202305,202500,59
33681,225115,202304,202500,59
33681,225115,202303,202500,59
33681,225115,202302,202500,59
33681,225115,202301,213500,59
33681,225115,202512,300000,59
33681,225115,202511,290000,59
33681,225115,202510,280000,59
33681,225115,202509,280000,59
33681,225115,202508,275000,59
33681,225115,202507,275000,59
33681,225115,202506,275000,59
33681,225115,202505,265000,59
33681,225115,202504,262500,59
33681,225115,202503,255000,59
33681,225115,202502,245000,59
33681,225115,202501,242500,59
33681,225115,202607,307500,59
33681,225115,202606,307500,59
33681,225115,202605,307500,59
33681,225115,202604,307500,59
33681,225115,202603,300000,59
33681,225115,202602,300000,59
33681,225115,202601,300000,59
33681,227181,202012,207500,59
33681,227181,202011,205000,59
33681,227181,202010,200000,59
33681,227181,202112,227500,59
33681,227181,202111,227500,59
33681,227181,202110,227500,59
33681,227181,202109,225000,59
33681,227181,202108,217500,59
33681,227181,202107,210000,59
33681,227181,202106,210000,59
33681,227181,202105,209000,59
33681,227181,202104,209000,59
33681,227181,202103,209000,59
33681,227181,202102,207500,59
33681,227181,202101,207500,59
33681,227181,202212,225000,59
33681,227181,202211,227500,59
33681,227181,202210,227500,59
33681,227181,202209,227500,59
33681,227181,202208,229000,59
33681,227181,202207,230000,59
33681,227181,202206,230000,59
33681,227181,202205,231500,59
33681,227181,202204,231500,59
33681,227181,202203,230000,59
33681,227181,202202,227500,59
33681,227181,202201,227500,59
33681,227181,202312,213000,59
33681,227181,202311,213000,59
33681,227181,202310,212000,59
33681,227181,202309,212000,59
33681,227181,202308,207000,59
33681,227181,202307,205000,59
33681,227181,202306,202500,59
33681,227181,202305,202500,59
33681,227181,202304,202500,59
33681,227181,202303,202500,59
33681,227181,202302,202500,59
33681,227181,202301,213500,59
33681,227181,202412,242500,59
33681,227181,202411,242500,59
33681,227181,202410,235000,59
33681,227181,202409,232500,59
33681,227181,202408,232500,59
33681,227181,202407,227500,59
33681,227181,202406,224500,59
33681,227181,202405,215500,59
33681,227181,202404,215500,59
33681,227181,202403,214500,59
33681,227181,202402,213000,59
33681,227181,202401,213000,59
33681,227181,202512,300000,59
33681,227181,202511,290000,59
33681,227181,202510,280000,59
33681,227181,202509,280000,59
33681,227181,202508,275000,59
33681,227181,202507,275000,59
33681,227181,202506,275000,59
33681,227181,202505,265000,59
33681,227181,202504,262500,59
33681,227181,202503,255000,59
33681,227181,202502,245000,59
33681,227181,202501,242500,59
33681,227181,202607,307500,59
33681,227181,202606,307500,59
33681,227181,202605,307500,59
33681,227181,202604,307500,59
33681,227181,202603,300000,59
33681,227181,202602,300000,59
33681,227181,202601,300000,59
33681,228282,202012,207500,59
33681,228282,202011,205000,59
33681,228282,202010,200000,59
33681,228282,202112,227500,59
33681,228282,202111,227500,59
33681,228282,202110,227500,59
33681,228282,202109,225000,59
33681,228282,202108,217500,59
33681,228282,202107,210000,59
33681,228282,202106,210000,59
33681,228282,202105,209000,59
33681,228282,202104,209000,59
33681,228282,202103,209000,59
33681,228282,202102,207500,59
33681,228282,202101,207500,59
33681,228282,202212,225000,59
33681,228282,202211,227500,59
33681,228282,202210,227500,59
33681,228282,202209,227500,59
33681,228282,202208,229000,59
33681,228282,202207,230000,59
33681,228282,202206,230000,59
33681,228282,202205,231500,59
33681,228282,202204,231500,59
33681,228282,202203,230000,59
33681,228282,202202,227500,59
33681,228282,202201,227500,59
33681,228282,202312,213000,59
33681,228282,202311,213000,59
33681,228282,202310,212000,59
33681,228282,202309,212000,59
33681,228282,202308,207000,59
33681,228282,202307,205000,59
33681,228282,202306,202500,59
33681,228282,202305,202500,59
33681,228282,202304,202500,59
33681,228282,202303,202500,59
33681,228282,202302,202500,59
33681,228282,202301,213500,59
33681,228282,202412,242500,59
33681,228282,202411,242500,59
33681,228282,202410,235000,59
33681,228282,202409,232500,59
33681,228282,202408,232500,59
33681,228282,202407,227500,59
33681,228282,202406,224500,59
33681,228282,202405,215500,59
33681,228282,202404,215500,59
33681,228282,202403,214500,59
33681,228282,202402,213000,59
33681,228282,202401,213000,59
33681,228282,202512,300000,59
33681,228282,202511,290000,59
33681,228282,202510,280000,59
33681,228282,202509,280000,59
33681,228282,202508,275000,59
33681,228282,202507,275000,59
33681,228282,202506,275000,59
33681,228282,202505,265000,59
33681,228282,202504,262500,59
33681,228282,202503,255000,59
33681,228282,202502,245000,59
33681,228282,202501,242500,59
33681,228282,202607,307500,59
33681,228282,202606,307500,59
33681,228282,202605,307500,59
33681,228282,202604,307500,59
33681,228282,202603,300000,59
33681,228282,202602,300000,59
33681,228282,202601,300000,59
32909,77898,201912,191500,59
32909,77898,201911,182500,59
32909,77898,201910,182500,59
32909,77898,201909,180000,59
32909,77898,201908,180000,59
32909,77898,201907,180000,59
32909,77898,201906,170000,59
32909,77898,201905,167500,59
32909,77898,201904,166250,59
32909,77898,201903,166250,59
32909,77898,201902,161250,59
32909,77898,201901,160000,59
32909,77898,202012,197500,59
32909,77898,202011,195000,59
32909,77898,202010,195000,59
32909,77898,202009,195000,59
32909,77898,202008,195000,59
32909,77898,202007,194000,59
32909,77898,202006,191500,59
32909,77898,202005,191500,59
32909,77898,202004,191500,59
32909,77898,202003,191500,59
32909,77898,202002,191500,59
32909,77898,202001,191500,59
32909,77898,202212,197500,59
32909,77898,202211,200000,59
32909,77898,202210,220000,59
32909,77898,202209,220000,59
32909,77898,202208,220000,59
32909,77898,202207,220000,59
32909,77898,202206,220000,59
32909,77898,202205,220000,59
32909,77898,202204,220000,59
32909,77898,202203,220000,59
32909,77898,202202,220000,59
32909,77898,202201,220000,59
32909,77898,202112,220000,59
32909,77898,202111,220000,59
32909,77898,202110,220000,59
32909,77898,202109,220000,59
32909,77898,202108,212500,59
32909,77898,202107,212500,59
32909,77898,202106,210000,59
32909,77898,202105,210000,59
32909,77898,202104,210000,59
32909,77898,202103,202500,59
32909,77898,202102,202500,59
32909,77898,202101,202500,59
32909,77898,202312,198000,59
32909,77898,202311,198000,59
32909,77898,202310,198000,59
32909,77898,202309,198000,59
32909,77898,202308,198000,59
32909,77898,202307,198000,59
32909,77898,202306,187500,59
32909,77898,202305,187500,59
32909,77898,202304,185000,59
32909,77898,202303,185000,59
32909,77898,202302,185000,59
32909,77898,202301,192500,59
32909,77898,202412,235000,59
32909,77898,202411,235000,59
32909,77898,202410,227500,59
32909,77898,202409,227500,59
32909,77898,202408,222500,59
32909,77898,202407,210000,59
32909,77898,202406,201500,59
32909,77898,202405,201500,59
32909,77898,202404,200000,59
32909,77898,202403,198000,59
32909,77898,202402,198000,59
32909,77898,202401,198000,59
32909,77898,202512,285000,59
32909,77898,202511,280000,59
32909,77898,202510,280000,59
32909,77898,202509,280000,59
32909,77898,202508,280000,59
32909,77898,202507,259000,59
32909,77898,202506,259000,59
32909,77898,202505,255000,59
32909,77898,202504,255000,59
32909,77898,202503,255000,59
32909,77898,202502,235000,59
32909,77898,202501,235000,59
32909,77898,202607,285000,59
32909,77898,202606,285000,59
32909,77898,202605,300000,59
32909,77898,202604,300000,59
32909,77898,202603,300000,59
32909,77898,202602,300000,59
32909,77898,202601,300000,59
32909,115622,201912,191500,59
32909,115622,201911,182500,59
32909,115622,201910,182500,59
32909,115622,201909,180000,59
32909,115622,201908,180000,59
32909,115622,201907,180000,59
32909,115622,201906,170000,59
32909,115622,201905,167500,59
32909,115622,201904,166250,59
32909,115622,201903,166250,59
32909,115622,201902,161250,59
32909,115622,201901,160000,59
32909,115622,202012,197500,59
32909,115622,202011,195000,59
32909,115622,202010,195000,59
32909,115622,202009,195000,59
32909,115622,202008,195000,59
32909,115622,202007,194000,59
32909,115622,202006,191500,59
32909,115622,202005,191500,59
32909,115622,202004,191500,59
32909,115622,202003,191500,59
32909,115622,202002,191500,59
32909,115622,202001,191500,59
32909,115622,202212,197500,59
32909,115622,202211,200000,59
32909,115622,202210,220000,59
32909,115622,202209,220000,59
32909,115622,202208,220000,59
32909,115622,202207,220000,59
32909,115622,202206,220000,59
32909,115622,202205,220000,59
32909,115622,202204,220000,59
32909,115622,202203,220000,59
32909,115622,202202,220000,59
32909,115622,202201,220000,59
32909,115622,202112,220000,59
32909,115622,202111,220000,59
32909,115622,202110,220000,59
32909,115622,202109,220000,59
32909,115622,202108,212500,59
32909,115622,202107,212500,59
32909,115622,202106,210000,59
32909,115622,202105,210000,59
32909,115622,202104,210000,59
32909,115622,202103,202500,59
32909,115622,202102,202500,59
32909,115622,202101,202500,59
32909,115622,202312,198000,59
32909,115622,202311,198000,59
32909,115622,202310,198000,59
32909,115622,202309,198000,59
32909,115622,202308,198000,59
32909,115622,202307,198000,59
32909,115622,202306,187500,59
32909,115622,202305,187500,59
32909,115622,202304,185000,59
32909,115622,202303,185000,59
32909,115622,202302,185000,59
32909,115622,202301,192500,59
32909,115622,202412,235000,59
32909,115622,202411,235000,59
32909,115622,202410,227500,59
32909,115622,202409,227500,59
32909,115622,202408,222500,59
32909,115622,202407,210000,59
32909,115622,202406,201500,59
32909,115622,202405,201500,59
32909,115622,202404,200000,59
32909,115622,202403,198000,59
32909,115622,202402,198000,59
32909,115622,202401,198000,59
32909,115622,202512,285000,59
32909,115622,202511,280000,59
32909,115622,202510,280000,59
32909,115622,202509,280000,59
32909,115622,202508,280000,59
32909,115622,202507,259000,59
32909,115622,202506,259000,59
32909,115622,202505,255000,59
32909,115622,202504,255000,59
32909,115622,202503,255000,59
32909,115622,202502,235000,59
32909,115622,202501,235000,59
32909,115622,202607,285000,59
32909,115622,202606,285000,59
32909,115622,202605,300000,59
32909,115622,202604,300000,59
32909,115622,202603,300000,59
32909,115622,202602,300000,59
32909,115622,202601,300000,59
32909,221843,201912,191500,59
32909,221843,201911,182500,59
32909,221843,201910,182500,59
32909,221843,201909,180000,59
32909,221843,201908,180000,59
32909,221843,201907,180000,59
32909,221843,201906,170000,59
32909,221843,201905,167500,59
32909,221843,201904,166250,59
32909,221843,201903,166250,59
32909,221843,201902,161250,59
32909,221843,201901,160000,59
32909,221843,202012,197500,59
32909,221843,202011,195000,59
32909,221843,202010,195000,59
32909,221843,202009,195000,59
32909,221843,202008,195000,59
32909,221843,202007,194000,59
32909,221843,202006,191500,59
32909,221843,202005,191500,59
32909,221843,202004,191500,59
32909,221843,202003,191500,59
32909,221843,202002,191500,59
32909,221843,202001,191500,59
32909,221843,202112,220000,59
32909,221843,202111,220000,59
32909,221843,202110,220000,59
32909,221843,202109,220000,59
32909,221843,202108,212500,59
32909,221843,202107,212500,59
32909,221843,202106,210000,59
32909,221843,202105,210000,59
32909,221843,202104,210000,59
32909,221843,202103,202500,59
32909,221843,202102,202500,59
32909,221843,202101,202500,59
32909,221843,202212,197500,59
32909,221843,202211,200000,59
32909,221843,202210,220000,59
32909,221843,202209,220000,59
32909,221843,202208,220000,59
32909,221843,202207,220000,59
32909,221843,202206,220000,59
32909,221843,202205,220000,59
32909,221843,202204,220000,59
32909,221843,202203,220000,59
32909,221843,202202,220000,59
32909,221843,202201,220000,59
32909,221843,202312,198000,59
32909,221843,202311,198000,59
32909,221843,202310,198000,59
32909,221843,202309,198000,59
32909,221843,202308,198000,59
32909,221843,202307,198000,59
32909,221843,202306,187500,59
32909,221843,202305,187500,59
32909,221843,202304,185000,59
32909,221843,202303,185000,59
32909,221843,202302,185000,59
32909,221843,202301,192500,59
32909,221843,202412,235000,59
32909,221843,202411,235000,59
32909,221843,202410,227500,59
32909,221843,202409,227500,59
32909,221843,202408,222500,59
32909,221843,202407,210000,59
32909,221843,202406,201500,59
32909,221843,202405,201500,59
32909,221843,202404,200000,59
32909,221843,202403,198000,59
32909,221843,202402,198000,59
32909,221843,202401,198000,59
32909,221843,202607,285000,59
32909,221843,202606,285000,59
32909,221843,202605,300000,59
32909,221843,202604,300000,59
32909,221843,202603,300000,59
32909,221843,202602,300000,59
32909,221843,202601,300000,59
32909,221843,202512,285000,59
32909,221843,202511,280000,59
32909,221843,202510,280000,59
32909,221843,202509,280000,59
32909,221843,202508,280000,59
32909,221843,202507,259000,59
32909,221843,202506,259000,59
32909,221843,202505,255000,59
32909,221843,202504,255000,59
32909,221843,202503,255000,59
32909,221843,202502,235000,59
32909,221843,202501,235000,59
32909,222875,202012,197500,59
32909,222875,202011,195000,59
32909,222875,202010,195000,59
32909,222875,202009,195000,59
32909,222875,202008,195000,59
32909,222875,202007,194000,59
32909,222875,202006,191500,59
32909,222875,202005,191500,59
32909,222875,202004,191500,59
32909,222875,202003,191500,59
32909,222875,202002,191500,59
32909,222875,202001,191500,59
32909,222875,201912,191500,59
