자치구,동,법정동코드,단지기본일련번호,아파트,매물종별구분,매물종별구분명
서초구,잠원동,1165010600,1562,미주파스텔,1,아파트
서초구,잠원동,1165010600,47515,반포르엘,1,아파트
서초구,잠원동,1165010600,48900,반포르엘2차,1,아파트
서초구,잠원동,1165010600,39123,반포센트럴자이,1,아파트
서초구,잠원동,1165010600,1544,반포한신타워,1,아파트
서초구,잠원동,1165010600,1563,보미리전빌,1,아파트
서초구,잠원동,1165010600,12302,브라운스톤잠원,1,아파트
서초구,잠원동,1165010600,1565,블루힐하우스(청구2차),1,아파트
서초구,잠원동,1165010600,18759,빌폴라리스,1,아파트
서초구,잠원동,1165010600,1548,새서울,1,아파트
서초구,잠원동,1165010600,19038,성진준빌라트,1,아파트
서초구,잠원동,1165010600,35347,세인트빌,1,아파트
서초구,잠원동,1165010600,1524,신반포(한신12차),1,아파트
서초구,잠원동,1165010600,1538,신반포(한신16차),1,아파트
서초구,잠원동,1165010600,1540,신반포(한신19차),1,아파트
서초구,잠원동,1165010600,1561,신반포(한신20차),1,아파트
서초구,잠원동,1165010600,1550,신반포(한신25차),1,아파트
서초구,잠원동,1165010600,1543,신반포(한신26차),1,아파트
서초구,잠원동,1165010600,1519,신반포(한신27차),1,아파트
서초구,잠원동,1165010600,1520,신반포(한신2차),1,아파트
서초구,잠원동,1165010600,1530,신반포(한신4차),1,아파트
서초구,잠원동,1165010600,1533,신반포(한신7차),1,아파트
서초구,잠원동,1165010600,1541,신반포22차,1,아파트
서초구,잠원동,1165010600,49604,신반포르엘,1,아파트
서초구,잠원동,1165010600,32368,신반포자이,1,아파트
서초구,잠원동,1165010600,340670,신반포중앙하이츠,1,아파트
서초구,잠원동,1165010600,1556,신반포청구(1차),1,아파트
서초구,잠원동,1165010600,1551,신화,1,아파트
서초구,잠원동,1165010600,33814,아크로리버뷰신반포,1,아파트
서초구,잠원동,1165010600,2150671,오티에르반포,1,아파트
서초구,잠원동,1165010600,2153614,오티에르신반포,1,아파트
서초구,잠원동,1165010600,1552,오페라하우스,1,아파트
서초구,잠원동,1165010600,23383,유로미,1,아파트
서초구,잠원동,1165010600,387334,잠원2차중앙하이츠,1,아파트
서초구,잠원동,1165010600,1566,잠원동대우아이빌,1,아파트
서초구,잠원동,1165010600,1567,잠원동월드메르디앙,1,아파트
서초구,잠원동,1165010600,18603,잠원동트루빌,1,아파트
서초구,잠원동,1165010600,1553,잠원빌라트,1,아파트
서초구,잠원동,1165010600,23117,잠원상지리츠빌카일룸,1,아파트
서초구,잠원동,1165010600,40510,잠원시티,1,아파트
서초구,잠원동,1165010600,20877,잠원씨제이빌리지,1,아파트
서초구,잠원동,1165010600,21077,잠원아이비,1,아파트
서초구,잠원동,1165010600,12194,잠원위브,1,아파트
서초구,잠원동,1165010600,1554,잠원중앙하이츠,1,아파트
서초구,잠원동,1165010600,1529,잠원한신.,1,아파트
서초구,잠원동,1165010600,1526,잠원한신그린,1,아파트
서초구,잠원동,1165010600,1545,잠원현대,1,아파트
서초구,잠원동,1165010600,1572,지오빌,1,아파트
서초구,잠원동,1165010600,1571,킴스빌리지,1,아파트
서초구,잠원동,1165010600,1522,한강,1,아파트
서초구,잠원동,1165010600,1527,한신로얄.,1,아파트
서초구,잠원동,1165010600,1558,한신진일빌라트,1,아파트
서초구,잠원동,1165010600,1559,한신타운,1,아파트
서초구,잠원동,1165010600,1546,한신훼미리.,1,아파트
서초구,잠원동,1165010600,1573,현대실크빌라트,1,아파트
서초구,잠원동,1165010600,1555,현대훼밀리,1,아파트
