시작연도,매수기간(개월),매수전략,경과개월,날짜,월봉종가(달러),원달러환율,매수신호,인출전현금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2004,12,12개월,30,2006-06-30,33.15043258666992,948.5,분할매수,0.0,1988.8324058033727,1000000.0,1000000.0,31.803393650803475,0.0,0.0,1957.0290121525693,61535225.88313865,61535225.88313865
2004,12,12개월,31,2006-07-31,31.722484588623047,954.9,분할매수,0.0,1957.0290121525693,1000000.0,1000000.0,33.01223375243988,0.0,0.0,1924.0167784001294,58281932.4747429,58281932.4747429
2004,12,12개월,32,2006-08-31,33.23593521118164,961.1,분할매수,0.0,1924.0167784001294,1000000.0,1000000.0,31.305707203390124,0.0,0.0,1892.7110711967393,60458978.25913914,60458978.25913914
2004,12,12개월,33,2006-09-30,34.77793502807617,946.0,분할매수,0.0,1892.7110711967393,1000000.0,1000000.0,30.39520464851949,0.0,0.0,1862.31586654822,61270055.19730662,61270055.19730662
2004,12,12개월,34,2006-10-31,36.429134368896484,942.2,분할매수,0.0,1862.31586654822,1000000.0,1000000.0,29.13453214972393,0.0,0.0,1833.181334398496,62921255.26429181,62921255.26429181
2004,12,12개월,35,2006-11-30,37.67822265625,929.0,분할매수,0.0,1833.181334398496,1000000.0,1000000.0,28.568923609306857,0.0,0.0,1804.612410789189,63166972.45818891,63166972.45818891
2004,12,12개월,36,2006-12-31,36.970333099365234,930.0,분할매수,0.0,1804.612410789189,1000000.0,1000000.0,29.08463968431929,0.0,0.0,1775.5277711048698,61046923.406176105,61046923.406176105
2004,12,12개월,37,2007-01-31,37.749855041503906,941.0,분할매수,0.0,1775.5277711048698,1000000.0,1000000.0,28.151081770834374,0.0,0.0,1747.3766893340353,62071386.93847234,62071386.93847234
2004,12,12개월,38,2007-02-28,37.11598587036133,942.3,분할매수,0.0,1747.3766893340353,1000000.0,1000000.0,28.592347152797483,0.0,0.0,1718.784342181238,60113439.900406055,60113439.900406055
2004,12,12개월,39,2007-03-31,37.310768127441406,941.1,분할매수,0.0,1718.784342181238,1000000.0,1000000.0,28.479347611131512,0.0,0.0,1690.3049945701064,59351956.28952643,59351956.28952643
2004,12,12개월,40,2007-04-30,39.393592834472656,931.0,분할매수,0.0,1690.3049945701064,1000000.0,1000000.0,27.266206984015042,0.0,0.0,1663.0387875860913,60992670.838340536,60992670.838340536
2004,12,12개월,41,2007-05-31,40.63642883300781,927.4,분할매수,0.0,1663.0387875860913,1000000.0,1000000.0,26.53489501504944,0.0,0.0,1636.503892571042,61673652.43551511,61673652.43551511
2004,12,12개월,42,2007-06-30,40.8311767578125,922.6,분할매수,0.0,1636.503892571042,1000000.0,1000000.0,26.54572880237829,0.0,0.0,1609.9581637686636,60648482.313449375,60648482.313449375
2004,12,12개월,43,2007-07-31,40.771156311035156,919.0,분할매수,0.0,1609.9581637686636,1000000.0,1000000.0,26.688948273305588,0.0,0.0,1583.269215495358,59323027.617350936,59323027.617350936
2004,12,12개월,44,2007-08-31,41.92060470581055,938.1,분할매수,0.0,1583.269215495358,1000000.0,1000000.0,25.42865123506844,0.0,0.0,1557.8405642602895,61263200.704561345,61263200.704561345
2004,12,12개월,45,2007-09-30,44.1223258972168,913.6,분할매수,0.0,1557.8405642602895,1000000.0,1000000.0,24.80764343080997,0.0,0.0,1533.0329208294795,61796797.632358804,61796797.632358804
2004,12,12개월,46,2007-10-31,47.22917556762695,903.2,분할매수,0.0,1533.0329208294795,1000000.0,1000000.0,23.442596179016146,0.0,0.0,1509.5903246504633,64395185.29102688,64395185.29102688
2004,12,12개월,47,2007-11-30,44.036502838134766,920.9,분할매수,0.0,1509.5903246504633,1000000.0,1000000.0,24.658957090508434,0.0,0.0,1484.9313675599549,60218741.697373934,60218741.697373934
2004,12,12개월,48,2007-12-31,44.00508117675781,935.8,분할매수,0.0,1484.9313675599549,1000000.0,1000000.0,24.283659388283194,0.0,0.0,1460.6477081716716,60149406.842546575,60149406.842546575
2004,12,12개월,49,2008-01-31,38.77294921875,943.4,분할매수,0.0,1460.6477081716716,1000000.0,1000000.0,27.338538372117497,0.0,0.0,1433.3091697995542,52428156.55651081,52428156.55651081
2004,12,12개월,50,2008-02-29,36.89999008178711,942.8,분할매수,0.0,1433.3091697995542,1000000.0,1000000.0,28.744461483763683,0.0,0.0,1404.5647083157905,48863837.96437305,48863837.96437305
2004,12,12개월,51,2008-03-31,37.59088897705078,988.6,분할매수,0.0,1404.5647083157905,1000000.0,1000000.0,26.908952838170514,0.0,0.0,1377.65575547762,51196929.28085284,51196929.28085284
2004,12,12개월,52,2008-04-30,40.59162139892578,1005.0,분할매수,0.0,1377.65575547762,1000000.0,1000000.0,24.51306061029193,0.0,0.0,1353.1426948673281,55200887.24862062,55200887.24862062
2004,12,12개월,53,2008-05-31,42.99909210205078,1028.5,분할매수,0.0,1353.1426948673281,1000000.0,1000000.0,22.611866781644125,0.0,0.0,1330.530828085684,58842148.72368624,58842148.72368624
2004,12,12개월,54,2008-06-30,38.864707946777344,1046.8,분할매수,0.0,1330.530828085684,1000000.0,1000000.0,24.579943344948365,0.0,0.0,1305.9508847407358,53130752.43556787,53130752.43556787
2004,12,12개월,55,2008-07-31,39.114219665527344,1011.5,분할매수,0.0,1305.9508847407358,1000000.0,1000000.0,25.275481777986908,0.0,0.0,1280.6754029627489,50668684.15058752,50668684.15058752
2004,12,12개월,56,2008-08-31,39.68209457397461,1089.0,분할매수,0.0,1280.6754029627489,1000000.0,1000000.0,23.140755431509405,0.0,0.0,1257.5346475312394,54342851.99777569,54342851.99777569
2004,12,12개월,57,2008-09-30,33.50110626220703,1206.3,분할매수,0.0,1257.5346475312394,1000000.0,1000000.0,24.744889784799394,0.0,0.0,1232.78975774644,49819973.67811005,49819973.67811005
2004,12,12개월,58,2008-10-31,28.31795883178711,1277.5,분할매수,0.0,1232.78975774644,1000000.0,1000000.0,27.642488980949114,0.0,0.0,1205.14726872004,12,12개월,60,2008-12-31,25.643014907836914,1262.0,분할매수,0.0,1177.9780928953408,1000000.0,1000000.0,30.90093071307286,0.0,0.0,1147.0771621822678,37121120.164092295,37121120.164092295
2004,12,12개월,61,2009-01-31,25.05668830871582,1380.0,분할매수,0.0,1147.0771621822678,1000000.0,1000000.0,28.919930368745472,0.0,0.0,1118.1572318135222,38663897.78800934,38663897.78800934
2004,12,12개월,62,2009-02-28,23.737464902004,12,12개월,61,2009-01-31,25.056686401367188,1380.0,분할매수,0.0,1147.0766601213538,1000000.0,1000000.0,28.919932570169426,0.0,0.0,1118.1567275511843,38663877.40836401,38663877.40836401
2004,12,12개월,62,2009-02-28,23.737472534179688,1532.8,분할매수,0.0,1118.1567275511843,1000000.0,1000000.0,27.484005895474937,0.0,0.0,1090.6727216557094,39683906.55291198,39683906.55291198
2004,12,12개월,63,2009-03-31,26.186342239379883,1372.3,분할매수,0.0,1090.6727216557094,1000000.0,1000000.0,27.82762210811162,0.0,0.0,1062.8450995475978,38193888.626861274,38193888.626861274
2004,12,12개월,64,2009-04-30,29.606464385986328,1277.0,분할매수,0.0,1062.8450995475978,1000000.0,1000000.0,26.449809950103198,0.0,0.0,1036.3952895974946,39183468.295334615,39183468.295334615
2004,12,12개월,65,2009-05-31,30.556503295898438,1249.0,분할매수,0.0,1036.3952895974946,1000000.0,1000000.0,26.20196770084609,0.0,0.0,1010.1933218966485,38554101.486966886,38554101.486966886
2004,12,12개월,66,2009-06-30,31.458820343017578,1273.5,분할매수,0.0,1010.1933218966485,1000000.0,1000000.0,24.960806724223815,0.0,0.0,985.2325151724247,39471180.801872164,39471180.801872164
2004,12,12개월,67,2009-07-31,34.113521575927734,1222.2,분할매수,0.0,985.2325151724247,1000000.0,1000000.0,23.984527445056163,0.0,0.0,961.2479877273685,40077837.26110088,40077837.26110088
2004,12,12개월,68,2009-08-31,34.61504364013672,1248.0,분할매수,0.0,961.2479877273685,1000000.0,1000000.0,23.148376168821333,0.0,0.0,938.0996115585472,40525504.02313223,40525504.02313223
2004,12,12개월,69,2009-09-30,36.57011032104492,1175.0,분할매수,0.0,938.0996115585472,1000000.0,1000000.0,23.272115460299123,0.0,0.0,914.827496098248,39310027.38701992,39310027.38701992
2004,12,12개월,70,2009-10-31,35.45354461669922,1182.0,분할매수,0.0,914.827496098248,1000000.0,1000000.0,23.86288022283648,0.0,0.0,890.9646158754116,37336843.145311914,37336843.145311914
2004,12,12개월,71,2009-11-30,37.7039909362793,1164.4,분할매수,0.0,890.9646158754116,1000000.0,1000000.0,22.777732109761846,0.0,0.0,868.1868837656498,38115598.14568067,38115598.14568067
2004,12,12개월,72,2009-12-31,39.665653228759766,1163.65,분할매수,0.0,868.1868837656498,1000000.0,1000000.0,21.665215605075375,0.0,0.0,846.5216681605744,39072847.62780136,39072847.62780136
2004,12,12개월,73,2010-01-31,37.099308013916016,1158.7,분할매수,0.0,846.5216681605744,1000000.0,1000000.0,23.262864118420442,0.0,0.0,823.258804042154,35389400.026210256,35389400.026210256
2004,12,12개월,74,2010-02-28,38.80732345581055,1159.0,분할매수,0.0,823.258804042154,1000000.0,1000000.0,22.23324601634703,0.0,0.0,801.025558025807,36028277.537020534,36028277.537020534
2004,12,12개월,75,2010-03-31,41.79973220825195,1131.2,분할매수,0.0,801.025558025807,1000000.0,1000000.0,21.148866904734966,0.0,0.0,779.876691121072,36875577.99829301,36875577.99829301
2004,12,12개월,76,2010-04-30,42.73708724975586,1108.0,분할매수,0.0,779.876691121072,1000000.0,1000000.0,21.118123248266766,0.0,0.0,758.7585678728052,35929261.27728131,35929261.27728131
2004,12,12개월,77,2010-05-31,39.577816009521484,1194.5,분할매수,0.0,758.7585678728052,1000000.0,1000000.0,21.15251543864131,0.0,0.0,737.6060524341639,34870843.35542943,34870843.35542943
2004,12,12개월,78,2010-06-30,37.21276092529297,1220.85,분할매수,0.0,737.6060524341639,1000000.0,1000000.0,22.01130540564972,0.0,0.0,715.5947470285141,32510327.48129695,32510327.48129695
2004,12,12개월,79,2010-07-31,39.913753509521484,1182.0,분할매수,0.0,715.5947470285141,1000000.0,1000000.0,21.19629486766917,0.0,0.0,694.398452160845,32760369.512504514,32760369.512504514
2004,12,12개월,80,2010-08-31,37.86624526977539,1198.0,분할매수,0.0,694.398452160845,1000000.0,1000000.0,22.044027205617205,0.0,0.0,672.3544249552277,30500526.001160987,30500526.001160987
2004,12,12개월,81,2010-09-30,42.85428237915039,1140.1,분할매수,0.0,672.3544249552277,1000000.0,1000000.0,20.467407077131547,0.0,0.0,651.8870178780962,31850005.006567564,31850005.006567564
2004,12,12개월,82,2010-10-31,45.57036590576172,1124.0,분할매수,0.0,651.8870178780962,1000000.0,1000000.0,19.523207628885945,0.0,0.0,632.3638102492102,32390364.445726838,32390364.445726838
2004,12,12개월,83,2010-11-30,45.491737365722656,1157.2,분할매수,0.0,632.3638102492102,1000000.0,1000000.0,18.995864009393088,0.0,0.0,613.3679462398171,32289552.396064665,32289552.396064665
2004,12,12개월,84,2010-12-31,47.65583419799805,1130.6,분할매수,0.0,613.3679462398171,1000000.0,1000000.0,18.55987054792072,0.0,0.0,594.8080756918964,32048072.434348594,32048072.434348594
2004,12,12개월,85,2011-01-31,49.0034294128418,1119.1,분할매수,0.0,594.8080756918964,1000000.0,1000000.0,18.234952228025808,0.0,0.0,576.5731234638706,31619118.945522618,31619118.945522618
2004,12,12개월,86,2011-02-28,50.55229568481445,1123.7,분할매수,0.0,576.5731234638706,1000000.0,1000000.0,17.6038936638088,0.0,0.0,558.9692298000618,31752590.675392803,31752590.675392803
2004,12,12개월,87,2011-03-31,50.3256721496582,1097.25,분할매수,0.0,558.9692298000618,1000000.0,1000000.0,18.10943189614515,0.0,0.0,540.8597979039167,29866193.539679527,29866193.539679527
2004,12,12개월,88,2011-04-30,51.77156448364258,1068.4,분할매수,0.0,540.8597979039167,1000000.0,1000000.0,18.079017765927528,0.0,0.0,522.7807801379892,28916437.104411926,28916437.104411926
2004,12,12개월,89,2011-05-31,51.14065170288086,1078.0,분할매수,0.0,522.7807801379892,1000000.0,1000000.0,18.139068508084456,0.0,0.0,504.6417116299047,27820707.077929024,27820707.077929024
2004,12,12개월,90,2011-06-30,50.104801177978516,1066.3,분할매수,0.0,504.6417116299047,1000000.0,1000000.0,18.71721580354425,0.0,0.0,485.92449582636044,25961366.312523197,25961366.312523197
2004,12,12개월,91,2011-07-31,50.93913269042969,1054.0,분할매수,0.0,485.92449582636044,1000000.0,1000000.0,18.625495828157504,0.0,0.0,467.29899999820293,25089211.27843229,25089211.27843229
2004,12,12개월,92,2011-08-31,48.357051849365234,1063.9,분할매수,0.0,467.29899999820293,1000000.0,1000000.0,19.437453859311482,0.0,0.0,447.86154613889147,23041163.178084876,23041163.178084876
2004,12,12개월,93,2011-09-30,46.18540954589844,1180.9,분할매수,0.0,447.86154613889147,1000000.0,1000000.0,18.335049143725616,0.0,0.0,429.52649699516587,23426525.53741057,23426525.53741057
2004,12,12개월,94,2011-10-31,50.9896125793457,1112.05,분할매수,0.0,429.52649699516587,1000000.0,1000000.0,17.635751608832514,0.0,0.0,411.8907453863334,23355440.387357585,23355440.387357585
2004,12,12개월,95,2011-11-30,49.61698532104492,1140.05,분할매수,0.0,411.8907453863334,1000000.0,1000000.0,17.67851281353502,0.0,0.0,394.21223257279837,22298947.696040455,22298947.696040455
2004,12,12개월,96,2011-12-31,49.3122444152832,1158.5,분할매수,0.0,394.21223257279837,1000000.0,1000000.0,17.504479129890104,0.0,0.0,376.70775344290826,21520649.123438,21520649.123438
2004,12,12개월,97,2012-01-31,53.46355056762695,1125.7,분할매수,0.0,376.70775344290826,1000000.0,1000000.0,16.615734214549132,0.0,0.0,360.0920192283591,21671748.872406367,21671748.872406367
2004,12,12개월,98,2012-02-29,56.89058303833008,1117.1,분할매수,0.0,360.0920192283591,1000000.0,1000000.0,15.735029576172348,0.0,0.0,344.35698965218677,21884737.361641105,21884737.361641105
2004,12,12개월,99,2012-03-31,59.76530456542969,1131.4,분할매수,0.0,344.35698965218677,1000000.0,1000000.0,14.788859690081383,0.0,0.0,329.5681299621054,22284891.25386325,22284891.25386325
2004,12,12개월,100,2012-04-30,59.06635665893555,1130.05,분할매수,0.0,329.5681299621054,1000000.0,1000000.0,14.981736586878165,0.0,0.0,314.5863933752272,20997992.55920434,20997992.55920434
2004,12,12개월,101,2012-05-31,54.90800476074219,1180.0,분할매수,0.0,314.5863933752272,1000000.0,1000000.0,15.43412004,12,12개월,103,2012-07-31,57.46400833129883,1130.27,분할매수,0.0,283.7511984583887,1000000.0,1000000.0,15.396495629374222,0.0,0.0,268.3547028290145,17429596.272351332,17429596.272351332
2004,12,12개월,104,2012-08-31,60.443603515625,1133.2,분할매수,0.0,268.3547028290145,1000000.0,1000000.0,14.59967156641577,0.0,0.0,253.75503126259875,17380872.583895788,17380872.583895788
2004,12,12개월,105,2012-09-30,60.980594635009766,1111.21,분할매수,0.02004,12,12개월,104,2012-08-31,60.443626403808594,1133.2,분할매수,0.0,268.35420549607284,1000000.0,1000000.0,14.599666037959206,0.0,0.0,253.75453945811364,17380845.47950279,17380845.47950279
2004,12,12개월,105,2012-09-30,60.980594635009766,1111.21,분할매수,0.0,253.75453945811364,1000000.0,1000000.0,14.757480023187732,0.0,0.0,238.99705943492592,16194977.669588652,16194977.669588652
2004,12,12개월,106,2012-10-31,57.76125717163086,1090.17,분할매수,0.0,238.99705943492592,1000000.0,1000000.0,15.88068152063766,0.0,0.0,223.11637791428825,14049546.779484147,14049546.779484147
2004,12,12개월,107,2012-11-30,58.5172004699707,1081.75,분할매수,0.0,223.11637791428825,1000000.0,1000000.0,15.797543333316112,0.0,0.0,207.31883458097215,13123485.734883133,13123485.734883133
2004,12,12개월,108,2012-12-31,58.24394226074219,1063.24,분할매수,0.0,207.31883458097215,1000000.0,1000000.0,16.14796987586462,0.0,0.0,191.17086470510753,11838693.419340525,11838693.419340525
2004,12,12개월,109,2013-01-31,59.79998016357422,1087.46,분할매수,0.0,191.17086470510753,1000000.0,1000000.0,15.377497630988337,0.0,0.0,175.7933670741192,11431857.854418715,11431857.854418715
2004,12,12개월,110,2013-02-28,60.00565719604492,1083.9,분할매수,0.0,175.7933670741192,1000000.0,1000000.0,15.375122586468251,0.0,0.0,160.41824448765095,10433623.770182889,10433623.770182889
2004,12,12개월,111,2013-03-31,61.82069396972656,1112.48,분할매수,0.0,160.41824448765095,1000000.0,1000000.0,14.540318243610999,0.0,0.0,145.87792624403994,10032650.166246435,10032650.166246435
2004,12,12개월,112,2013-04-30,63.38930130004883,1101.52,분할매수,0.0,145.87792624403994,1000000.0,1000000.0,14.321603576115077,0.0,0.0,131.55632266792486,9185865.393406682,9185865.393406682
2004,12,12개월,113,2013-05-31,65.65702056884766,1129.34,분할매수,0.0,131.55632266792486,1000000.0,1000000.0,13.486340431241372,0.0,0.0,118.06998223668349,8754782.873726964,8754782.873726964
2004,12,12개월,114,2013-06-30,64.08438110351562,1141.45,분할매수,0.0,118.06998223668349,1000000.0,1000000.0,13.670705041991463,0.0,0.0,104.39927719469202,7636714.922457562,7636714.922457562
2004,12,12개월,115,2013-07-31,68.13065338134766,1122.66,분할매수,0.0,104.39927719469202,1000000.0,1000000.0,13.074021564076668,0.0,0.0,91.32525563061535,6985245.907926957,6985245.907926957
2004,12,12개월,116,2013-08-31,67.86089324951172,1109.42,분할매수,0.0,91.32525563061535,1000000.0,1000000.0,13.282641074283857,0.0,0.0,78.04261455633149,5875534.400114715,5875534.400114715
2004,12,12개월,117,2013-09-30,71.14008331298828,1073.33,분할매수,0.0,78.04261455633149,1000000.0,1000000.0,13.096413001800862,0.0,0.0,64.94620155453063,4959083.1890839115,4959083.1890839115
2004,12,12개월,118,2013-10-31,74.66642761230469,1060.83,분할매수,0.0,64.94620155453063,1000000.0,1000000.0,12.62492578626738,0.0,0.0,52.32127576826325,4144283.8282008064,4144283.8282008064
2004,12,12개월,119,2013-11-30,77.3179702758789,1057.76,분할매수,0.0,52.32127576826325,1000000.0,1000000.0,12.227352022598394,0.0,0.0,40.09392374566485,3279035.695673431,3279035.695673431
2004,12,12개월,120,2013-12-31,79.58113098144531,1055.25,분할매수,0.0,40.09392374566485,1000000.0,1000000.0,11.907882270590774,0.0,0.0,28.186041475074077,2367007.065957137,2367007.065957137
2004,24,24개월,0,2003-12-31,30.734472274780273,1192.0,분할매수,100000000.0,0.0,0.0,0.0,0.0,4166666.6666666665,95833333.33333333,113.73306480806791,4166666.6666666665,100000000.0
2004,24,24개월,1,2004-01-31,31.248699188232422,1174.0,분할매수,95833333.33333333,113.73306480806791,1000000.0,1000000.0,0.0,4166666.6666666665,90666666.66666666,227.30962672849455,8339074.7940198155,99005741.46068648
2004,24,24개월,2,2004-02-29,30.827194213867188,1179.0,분할매수,90666666.66666666,227.30962672849455,1000000.0,1000000.0,0.0,4166666.6666666665,85499999.99999999,341.9508877867212,12428294.600269154,97928294.60026914
2004,24,24개월,3,2004-03-31,30.21184539794922,1146.7,분할매수,85499999.99999999,341.9508877867212,1000000.0,1000000.0,0.0,4166666.6666666665,80333333.33333331,462.2221010813387,16013186.93322299,96346520.26655631
2004,24,24개월,4,2004-04-30,29.30986785888672,1173.6,분할매수,80333333.33333331,462.2221010813387,1000000.0,1000000.0,0.0,4166666.6666666665,75166666.66666664,583.3529600694461,20066210.657858297,95232877.32452494
2004,24,24개월,5,2004-05-31,30.81036376953125,1165.0,분할매수,75166666.66666664,583.3529600694461,1000000.0,1000000.0,0.0,4166666.6666666665,69999999.99999997,699.4352607542157,25105580.861891594,95105580.86189157
2004,24,24개월,6,2004-06-30,31.813467025756836,1156.0,분할매수,69999999.99999997,699.4352607542157,1000000.0,1000000.0,0.0,4166666.6666666665,64833333.333333306,812.7326554306358,29889355.125648864,94722688.45898217
2004,24,24개월,7,2004-07-31,29.411029815673828,1170.0,분할매수,64833333.333333306,812.7326554306358,1000000.0,1000000.0,0.0,4166666.6666666665,59666666.66666664,933.8183019915625,32133532.76908603,91800199.43575267
2004,24,24개월,8,2004-08-31,28.677644729614258,1152.0,분할매수,59666666.66666664,933.8183019915625,1000000.0,1000000.0,0.0,4166666.6666666665,54499999.99999998,1059.9408682709725,35016892.01818424,89516892.01818421
2004,24,24개월,9,2004-09-30,29.621763229370117,1152.0,분할매수,54499999.99999998,1059.9408682709725,1000000.0,1000000.0,0.0,4166666.6666666665,49333333.33333331,1182.0435979478466,40336376.35415487,89669709.68748818
2004,24,24개월,10,2004-10-31,31.105405807495117,1120.0,분할매수,49333333.33333331,1182.0435979478466,1000000.0,1000000.0,0.0,4166666.6666666665,44166666.66666665,1301.6446125837551,45346765.958544366,89513432.62521102
2004,24,24개월,11,2004-11-30,32.97675704956055,1048.0,분할매수,44166666.66666665,1301.6446125837551,1000000.0,1000000.0,0.0,4166666.6666666665,38999999.999999985,1422.209135227232,49151037.69210462,88151037.69210461
2004,24,24개월,12,2004-12-31,33.97343826293945,1035.1,분할매수,38999999.999999985,1422.209135227232,1000000.0,1000000.0,0.0,4166666.6666666665,33833333.33333332,1540.6951106225092,54179939.351564884,88013272.6848982
2004,24,24개월,13,2005-01-31,31.828832626342773,1026.85,분할매수,33833333.33333332,1540.6951106225092,1000000.0,1000000.0,0.0,4166666.6666666665,28666666.666666653,1668.1806836487676,54521877.91558871,83188544.58225536
2004,24,24개월,14,2005-02-28,31.675643920898438,1000.85,분할매수,28666666.666666653,1668.1806836487676,1000000.0,1000000.0,0.0,4166666.6666666665,23499999.999999985,1799.6106245287795,57052278.59037729,80552278.59037727
2004,24,24개월,15,2005-03-31,31.122446060180664,1015.4,분할매수,23499999.999999985,1799.6106245287795,1000000.0,1000000.0,0.0,4166666.6666666665,18333333.333333317,1931.4599390641638,61037478.840596505,79370812.17392983
2004,24,24개월,16,2005-04-30,29.76931381225586,997.0,분할매수,18333333.333333317,1931.4599390641638,1000000.0,1000000.0,0.0,4166666.6666666665,13166666.666666651,2071.846254511738,61492408.99734294,74659075.66400959
2004,24,24개월,17,2005-05-31,32.407508850097656,1005.0,분할매수,13166666.666666651,2071.846254511738,1000000.0,1000000.0,0.0,4166666.6666666665,7999999.999999985,2199.7776237797398,71645759.37494315,79645759.37494314
2004,24,24개월,18,2005-06-30,31.330101013183594,1034.5,분할매수,7999999.999999985,2199.7776237797398,1000000.0,1000000.0,0.0,4166666.6666666665,2833333.3333333186,2328.334842525128,75463636.1292317,78296969.46256502
2004,24,24개월,19,2005-07-31,33.715232849121094,1026.5,분할매수,2833333.3333333186,2328.334842525128,1000000.0,1000000.0,0.0,1833333.3333333186,0.0,2381.308055833695,82413944.0110008,82413944.0110008
2004,24,24개월,20,2005-08-31,33.20413589477539,1039.0,분할매수,0.0,2381.308055833695,1000000.0,1000000.2004,24,24개월,22,2005-10-31,33.11042785644531,1043.5,분할매수,0.0,2323.781560467432,1000000.0,1000000.0,28.94294729824652,0.0,0.0,2294.8386131691855,79288352.68646659,79288352.68646659
2004,24,24개월,23,2005-11-30,35.12923812866211,1037.4,분할매수,0.0,2294.8386131691855,1000000.0,1000000.0,27.44005801773694,0.0,0.0,2267.3985551514484,82630967.96974073,82630967.96974073
2004,24,24개월,24,2005-12-31,34.50526809692383,1010.0,분할매수,0.0,2267.3985552004,24,24개월,23,2005-11-30,35.12925720214844,1037.4,분할매수,0.0,2294.838545724768,1000000.0,1000000.0,27.440043119113597,0.0,0.0,2267.398502605655,82631010.91945003,82631010.91945003
2004,24,24개월,24,2005-12-31,34.50527572631836,1010.0,분할매수,0.0,2267.398502605655,1000000.0,1000000.0,28.69413413050363,0.0,0.0,2238.704368475151,78019582.61898799,78019582.61898799
2004,24,24개월,25,2006-01-31,35.86293411254883,958.9,분할매수,0.0,2238.704368475151,1000000.0,1000000.0,29.07909344481505,0.0,0.0,2209.625275030336,75986731.81554508,75986731.81554508
2004,24,24개월,26,2006-02-28,35.094451904296875,970.9,분할매수,0.0,2209.625275030336,1000000.0,1000000.0,29.34857605297841,0.0,0.0,2180.2766989773577,74289011.33198573,74289011.33198573
2004,24,24개월,27,2006-03-31,35.82828903198242,971.4,분할매수,0.0,2180.2766989773577,1000000.0,1000000.0,28.73265986813024,0.0,0.0,2151.5440391092275,74881478.0456745,74881478.0456745
2004,24,24개월,28,2006-04-30,35.75994110107422,942.8,분할매수,0.0,2151.5440391092275,1000000.0,1000000.0,29.6608526467995,0.0,0.0,2121.883186462428,71538172.27474025,71538172.27474025
2004,24,24개월,29,2006-05-31,33.17085266113281,945.3,분할매수,0.0,2121.883186462428,1000000.0,1000000.0,31.89140896608564,0.0,0.0,2089.9917774963424,65534632.844817474,65534632.844817474
2004,24,24개월,30,2006-06-30,33.15043258666992,948.5,분할매수,0.0,2089.9917774963424,1000000.0,1000000.0,31.803393650803475,0.0,0.0,2058.1883838455387,64715998.752967715,64715998.752967715
2004,24,24개월,31,2006-07-31,31.722484588623047,954.9,분할매수,0.0,2058.1883838455387,1000000.0,1000000.0,33.01223375243988,0.0,0.0,2025.1761500930988,61346231.98417834,61346231.98417834
2004,24,24개월,32,2006-08-31,33.23593521118164,961.1,분할매수,0.0,2025.1761500930988,1000000.0,1000000.0,31.305707203390124,0.0,0.0,1993.8704428897088,63690317.86874282,63690317.86874282
2004,24,24개월,33,2006-09-30,34.77793502807617,946.0,분할매수,0.0,1993.8704428897088,1000000.0,1000000.0,30.39520464851949,0.0,0.0,1963.4752382411893,64598191.094489895,64598191.094489895
2004,24,24개월,34,2006-10-31,36.429134368896484,942.2,분할매수,0.0,1963.4752382411893,1000000.0,1000000.0,29.13453214972393,0.0,0.0,1934.3407060914653,66393402.03408052,66393402.03408052
2004,24,24개월,35,2006-11-30,37.67822265625,929.0,분할매수,0.0,1934.3407060914653,1000000.0,1000000.0,28.568923609306857,0.0,0.0,1905.7717824821584,66707860.91014357,66707860.91014357
2004,24,24개월,36,2006-12-31,36.970333099365234,930.0,분할매수,0.0,1905.7717824821584,1000000.0,1000000.0,29.08463968431929,0.0,0.0,1876.6871427978392,64525026.37705487,64525026.37705487
2004,24,24개월,37,2007-01-31,37.749855041503906,941.0,분할매수,0.0,1876.6871427978392,1000000.0,1000000.0,28.151081770834374,0.0,0.0,1848.5360610270047,65664832.21053909,65664832.21053909
2004,24,24개월,38,2007-02-28,37.11598587036133,942.3,분할매수,0.0,1848.5360610270047,1000000.0,1000000.0,28.592347152797483,0.0,0.0,1819.9437138742073,63651427.570756234,63651427.570756234
2004,24,24개월,39,2007-03-31,37.310768127441406,941.1,분할매수,0.0,1819.9437138742073,1000000.0,1000000.0,28.479347611131512,0.0,0.0,1791.4643662630758,62903981.8862585,62903981.8862585
2004,24,24개월,40,2007-04-30,39.393592834472656,931.0,분할매수,0.0,1791.4643662630758,1000000.0,1000000.0,27.266206984015042,0.0,0.0,1764.1981592790607,64702734.792313844,64702734.792313844
2004,24,24개월,41,2007-05-31,40.63642883300781,927.4,분할매수,0.0,1764.1981592790607,1000000.0,1000000.0,26.53489501504944,0.0,0.0,1737.6632642640113,65485967.1869244,65485967.1869244
2004,24,24개월,42,2007-06-30,40.8311767578125,922.6,분할매수,0.0,1737.6632642640113,1000000.0,1000000.0,26.54572880237829,0.0,0.0,1711.117535461633,64459241.19093426,64459241.19093426
2004,24,24개월,43,2007-07-31,40.771156311035156,919.0,분할매수,0.0,1711.117535461633,1000000.0,1000000.0,26.688948273305588,0.0,0.0,1684.4285871883274,63113337.023965865,63113337.023965865
2004,24,24개월,44,2007-08-31,41.92060470581055,938.1,분할매수,0.0,1684.4285871883274,1000000.0,1000000.0,25.42865123506844,0.0,0.0,1658.999935953259,65241365.757745974,65241365.757745974
