시작연도,종목,경과개월,날짜,월봉종가(달러),원달러환율,한국CD91일물금리(%),매수신호,월초대기자금(원),대기자금이자(원),인출전대기자금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2013,QQQ,25,2015-01-31,92.87092590332031,1104.3,2.13,분할매수,0.0,0.0,0.0,1129.2695651240988,1000000.0,1000000.0,9.750640676750715,0.0,0.0,1119.5189244473481,114814909.25172874,114814909.25172874
2013,QQQ,26,2015-02-28,99.57672882080078,1100.65,2.12,분할매수,0.0,0.0,0.0,1119.5189244473481,1000000.0,1000000.0,9.124160303421379,0.0,0.0,1110.3947641439267,121698296.30542012,121698296.30542012
2013,QQQ,27,2015-03-31,97.22771453857422,1107.71,1.95,분할매수,0.0,0.0,0.0,1110.3947641439267,1000000.0,1000000.0,9.285041440346069,0.0,0.0,1101.1097227035807,118589640.09777652,118589640.09777652
2013,QQQ,28,2015-04-30,99.09678649902344,1076.74,1.81,분할매수,0.0,0.0,0.0,1101.1097227035807,1000000.0,1000000.0,9.37194176890605,0.0,0.0,1091.7377809346747,116490030.33254111,116490030.33254111
2013,QQQ,29,2015-05-31,101.32494354248047,1111.99,1.8,분할매수,0.0,0.0,0.0,1091.7377809346747,1000000.0,1000000.0,8.875293992054415,0.0,0.0,1082.8624869426203,122008632.94354533,122008632.94354533
2013,QQQ,30,2015-06-30,98.80792999267578,1117.34,1.7,분할매수,0.0,0.0,0.0,1082.8624869426203,1000000.0,1000000.0,9.057802616649429,0.0,0.0,1073.8046843259708,118550241.13157171,118550241.13157171
2013,QQQ,31,2015-07-31,103.31136322021484,1159.7,1.65,분할매수,0.0,0.0,0.0,1073.8046843259708,1000000.0,1000000.0,8.346535610257208,0.0,0.0,1065.4581487157136,127652741.0254325,127652741.0254325
2013,QQQ,32,2015-08-31,96.26091003417969,1182.54,1.64,분할매수,0.0,0.0,0.0,1065.4581487157136,1000000.0,1000000.0,8.784846897620374,0.0,0.0,1056.6733018180933,120283633.18481092,120283633.18481092
2013,QQQ,33,2015-09-30,94.13616180419922,1184.62,1.6,분할매수,0.0,0.0,0.0,1056.6733018180933,1000000.0,1000000.0,8.967356848536063,0.0,0.0,1047.705944969557,116835536.11905128,116835536.11905128
2013,QQQ,34,2015-10-31,104.83932495117188,1140.5,1.58,분할매수,0.0,0.0,0.0,1047.705944969557,1000000.0,1000000.0,8.363354283034287,0.0,0.0,1039.3425906865227,124273414.17245828,124273414.17245828
2013,QQQ,35,2015-11-30,105.47760009765625,1149.39,1.59,분할매수,0.0,0.0,0.0,1039.3425906865227,1000000.0,1000000.0,8.248449993311175,0.0,0.0,1031.0941406932116,125004593.77572095,125004593.77572095
2013,QQQ,36,2015-12-31,103.79547882080078,1169.26,1.67,분할매수,0.0,0.0,0.0,1031.0941406932116,1000000.0,1000000.0,8.239682369276029,0.0,0.0,1022.8544583239355,124137607.7963801,124137607.7963801
2013,QQQ,37,2016-01-31,96.62276458740234,1210.04,1.67,분할매수,0.0,0.0,0.0,1022.8544583239355,1000000.0,1000000.0,8.553046115846676,0.0,0.0,1014.3014122080889,118589494.1369297,118589494.1369297
2013,QQQ,38,2016-02-29,95.11030578613281,1238.09,1.64,분할매수,0.0,0.0,0.0,1014.3014122080889,1000000.0,1000000.0,8.49219985353355,0.0,0.0,1005.8092123545554,118439182.97990178,118439182.97990178
2013,QQQ,39,2016-03-31,101.6278305053711,1138.86,1.63,분할매수,0.0,0.0,0.0,1005.8092123545554,1000000.0,1000000.0,8.64006492260251,0.0,0.0,997.1691474319529,115412228.53816143,115412228.53816143
2013,QQQ,40,2016-04-30,98.38914489746094,1144.09,1.61,분할매수,0.0,0.0,0.0,997.1691474319529,1000000.0,1000000.0,8.88367422851931,0.0,0.0,988.2854732034335,111247378.93142629,111247378.93142629
2013,QQQ,41,2016-05-31,102.68876647949219,1188.99,1.58,분할매수,0.0,0.0,0.0,988.2854732034335,1000000.0,1000000.0,8.190282107892406,0.0,0.0,980.0951910955412,119665620.57137097,119665620.57137097
2013,QQQ,42,2016-06-30,100.3495101928711,1154.15,1.43,분할매수,0.0,0.0,0.0,980.0951910955412,1000000.0,1000000.0,8.6342076096022,0.0,0.0,971.460983485939,112513044.32448049,112513044.32448049
2013,QQQ,43,2016-07-31,107.52531433105469,1112.89,1.36,분할매수,0.0,0.0,0.0,971.460983485939,1000000.0,1000000.0,8.356742863610222,0.0,0.0,963.1042406223288,115248758.55833803,115248758.55833803
2013,QQQ,44,2016-08-31,108.65443420410156,1115.98,1.35,분할매수,0.0,0.0,0.0,963.1042406223288,1000000.0,1000000.0,8.247002645563647,0.0,0.0,954.8572379767652,115782336.80941239,115782336.80941239
2013,QQQ,45,2016-09-30,111.05953216552734,1097.98,1.34,분할매수,0.0,0.0,0.0,954.8572379767652,1000000.0,1000000.0,8.200677457618157,0.0,0.0,946.656560519147,115436385.03179204,115436385.03179204
2013,QQQ,46,2016-10-31,109.441162109375,1145.37,1.35,분할매수,0.0,0.0,0.0,946.656560519147,1000000.0,1000000.0,7.977622841628756,0.0,0.0,938.6789376775182,117663990.42824043,117663990.42824043
2013,QQQ,47,2016-11-30,109.91825103759766,1175.87,1.42,분할매수,0.0,0.0,0.0,938.6789376775182,1000000.0,1000000.0,7.7369694168529275,0.0,0.0,930.9419682606652,120323852.67451829,120323852.67451829
2013,QQQ,48,2016-12-31,111.16277313232422,1203.73,1.54,분할매수,0.0,0.0,0.0,930.9419682606652,1000000.0,1000000.0,7.473284973418105,0.0,0.0,923.4686832872471,123569312.0992915,123569312.0992915
2013,QQQ,49,2017-01-31,116.8766860961914,1151.45,1.5,분할매수,0.0,0.0,0.0,923.4686832872471,1000000.0,1000000.0,7.430653783646564,0.0,0.0,916.0380295036006,123278254.66981433,123278254.66981433
2013,QQQ,50,2017-02-28,121.99009704589844,1129.17,1.49,분할매수,0.0,0.0,0.0,916.0380295036006,1000000.0,1000000.0,7.259656834436199,0.0,0.0,908.7783726691644,125182001.49053492,125182001.49053492
2013,QQQ,51,2017-03-31,124.462646484375,1117.48,1.48,분할매수,0.0,0.0,0.0,908.7783726691644,1000000.0,1000000.0,7.189872841273179,0.0,0.0,901.5884998278912,125397002.10723592,125397002.10723592
2013,QQQ,52,2017-04-30,127.85675811767578,1136.99,1.43,분할매수,0.0,0.0,0.0,901.5884998278912,1000000.0,1000000.0,6.878910619695963,0.0,0.0,894.7095892081952,130065593.03829709,130065593.03829709
2013,QQQ,53,2017-05-31,132.83978271484375,1119.58,1.39,분할매수,0.0,0.0,0.0,894.7095892081952,1000000.0,1000000.0,6.723829801861346,0.0,0.0,887.9857594063338,132065472.44258241,132065472.44258241
2013,QQQ,54,2017-06-30,129.76065063476562,1143.75,1.38,분할매수,0.0,0.0,0.0,887.9857594063338,1000000.0,1000000.0,6.737920437464749,0.0,0.0,881.2478389688691,130789291.3173746,130789291.3173746
2013,QQQ,55,2017-07-31,135.0306396484375,1121.86,1.39,분할매수,0.0,0.0,0.0,881.2478389688691,1000000.0,1000000.0,6.60129303214384,0.0,0.0,874.6465459367253,132496246.06539766,132496246.06539766
2013,QQQ,56,2017-08-31,137.8306121826172,1122.36,1.39,분할매수,0.0,0.0,0.0,874.6465459367253,1000000.0,1000000.0,6.464309395368928,0.0,0.0,868.1822365413564,134303942.37678778,134303942.37678778
2013,QQQ,57,2017-09-30,137.42369079589844,1142.57,1.38,분할매수,0.0,0.0,0.0,868.1822365413564,1000000.0,1000000.0,6.368770143857507,0.0,0.0,861.8134663974988,135318663.87558243,135318663.87558243
2013,QQQ,58,2017-10-31,143.75393676757812,1115.68,1.38,분할매수,0.0,0.0,0.0,861.8134663974988,1000000.0,1000000.0,6.235059543585786,0.0,0.0,855.5784068539131,137220567.1610747,137220567.1610747
2013,QQQ,59,2017-11-30,146.58839416503906,1084.79,1.45,분할매수,0.0,0.0,0.0,855.5784068539131,1000000.0,1000000.0,6.288611124837121,0.0,0.0,849.289795729076,135052045.49455634,135052045.49455634
2013,QQQ,60,2017-12-31,147.47247314453125,1067.42,1.66,분할매수,0.0,0.0,0.0,849.289795729076,1000000.0,1000000.0,6.352632039957534,0.0,0.0,842.9371636891185,132691010.3382524,132691010.3382524
2013,QQQ,61,2018-01-31,160.3867950439453,1068.33,1.66,분할매수,0.0,0.0,0.0,842.9371636891185,1000000.0,1000000.0,5.836143566581906,0.0,0.0,837.1010201225366,143433932.11157885,143433932.11157885
2013,QQQ,62,2018-02-28,158.31332397460938,1082.12,1.65,분할매수,0.0,0.0,0.0,837.1010201225366,1000000.0,1000000.0,5.837234069982532,0.0,0.0,831.2637860525541,142407135.997382,142407135.997382
2013,QQQ,63,2018-03-31,151.85595703125,1060.99,1.65,분할매수,0.0,0.0,0.0,831.2637860525541,1000000.0,1000000.0,6.206644576271258,0.0,0.0,825.0571414762828,132931269.27721536,132931269.27721536
2013,QQQ,64,2018-04-30,152.62413024902344,1069.07,1.65,분할매수,0.0,0.0,0.0,825.0571414762828,1000000.0,1000000.0,6.128732346409707,0.0,0.0,818.9284091298731,133621173.65259264,133621173.65259264
2013,QQQ,65,2018-05-31,161.28233337402344,1080.75,1.65,분할매수,0.0,0.0,0.0,818.9284091298731,1000000.0,1000000.0,5.737041055114647,0.0,0.0,813.1913680747584,141744038.47952032,141744038.47952032
2013,QQQ,66,2018-06-30,163.12913513183594,1111.79,1.65,분할매수,0.0,0.0,0.0,813.1913680747584,1000000.0,1000000.0,5.51373263308745,0.0,0.0,807.677635441671,146484729.88966945,146484729.88966945
2013,QQQ,67,2018-07-31,167.6908416748047,1112.75,1.65,분할매수,0.0,0.0,0.0,807.677635441671,1000000.0,1000000.0,5.359114703004297,0.0,0.0,802.3185207386667,149711018.5547793,149711018.5547793
2013,QQQ,68,2018-08-31,177.3844451904297,1116.5,1.65,분할매수,0.0,0.0,0.0,802.3185207386667,1000000.0,1000000.0,5.049236798121372,0.0,0.0,797.2692839405454,157898968.8574675,157898968.8574675
2013,QQQ,69,2018-09-30,176.88490295410156,1109.76,1.65,분할매수,0.0,0.0,0.0,797.2692839405454,1000000.0,1000000.0,5.094248957156222,0.0,0.0,792.1750349833892,155503792.9331211,155503792.9331211
2013,QQQ,70,2018-10-31,161.6803741455078,1140.78,1.68,분할매수,0.0,0.0,0.0,792.1750349833892,1000000.0,1000000.0,5.421766326238916,0.0,0.0,786.7532686571503,145110139.6328384,145110139.6328384
2013,QQQ,71,2018-11-30,161.25193786621094,1118.61,1.71,분할매수,0.0,0.0,0.0,786.7532686571503,1000000.0,1000000.0,5.543912408842806,0.0,0.0,781.2093562483075,140913004.86678705,140913004.86678705
2013,QQQ,72,2018-12-31,147.28634643554688,1112.85,1.91,분할매수,0.0,0.0,0.0,781.2093562483075,1000000.0,1000000.0,6.1009979716713625,0.0,0.0,775.1083582766361,127046158.98508419,127046158.98508419
2013,QQQ,73,2019-01-31,160.5579833984375,1111.82,1.87,분할매수,0.0,0.0,0.0,775.1083582766361,1000000.0,1000000.0,5.601877571381962,0.0,0.0,769.5064807052541,137365815.46094373,137365815.46094373
2013,QQQ,74,2019-02-28,165.36056518554688,1124.65,1.87,분할매수,0.0,0.0,0.0,769.5064807052541,1000000.0,1000000.0,5.377131586140236,0.0,0.0,764.129349119114,142107243.77448502,142107243.77448502
2013,QQQ,75,2019-03-31,171.85031127929688,1136.3,1.9,분할매수,0.0,0.0,0.0,764.129349119114,1000000.0,1000000.0,5.121022337454769,0.0,0.0,759.0083267816592,148214219.10822958,148214219.10822958
2013,QQQ,76,2019-04-30,181.30084228515625,1165.1,1.86,분할매수,0.0,0.0,0.0,759.0083267816592,1000000.0,1000000.0,4.734095079025758,0.0,0.0,754.2742317026334,159328069.9081053,159328069.9081053
2013,QQQ,77,2019-05-31,166.3885040283203,1190.5,1.84,분할매수,0.0,0.0,0.0,754.2742317026334,1000000.0,1000000.0,5.048324733979356,0.0,0.0,749.225906968654,148410798.91825312,148410798.91825312
2013,QQQ,78,2019-06-30,179.01744079589844,1154.58,1.8,분할매수,0.0,0.0,0.0,749.225906968654,1000000.0,1000000.0,4.838164444516482,0.0,0.0,744.3877425241376,153857470.34039277,153857470.34039277
2013,QQQ,79,2019-07-31,183.1971893310547,1182.74,1.68,분할매수,0.0,0.0,0.0,744.3877425241376,1000000.0,1000000.0,4.615214696469642,0.0,0.0,739.772527827668,160289948.89307076,160289948.89307076
2013,QQQ,80,2019-08-31,179.71728515625,1211.32,1.49,분할매수,0.0,0.0,0.0,739.772527827668,1000000.0,1000000.0,4.5935797715868,0.0,0.0,735.1789480560813,160044885.3862229,160044885.3862229
2013,QQQ,81,2019-09-30,181.36685180664062,1195.85,1.54,분할매수,0.0,0.0,0.0,735.1789480560813,1000000.0,1000000.0,4.6106842058531505,0.0,0.0,730.568263850228,158451160.65914676,158451160.65914676
2013,QQQ,82,2019-10-31,189.3108367919922,1169.1,1.46,분할매수,0.0,0.0,0.0,730.568263850228,1000000.0,1000000.0,4.5182771230687475,0.0,0.0,726.0499867271593,160691778.51446986,160691778.51446986
2013,QQQ,83,2019-11-30,197.01470947265625,1181.33,1.52,분할매수,0.0,0.0,0.0,726.0499867271593,1000000.0,1000000.0,4.296651348967426,0.0,0.0,721.7533353781919,167980428.65443203,167980428.65443203
2013,QQQ,84,2019-12-31,204.6714324951172,1155.46,1.53,분할매수,0.0,0.0,0.0,721.7533353781919,1000000.0,1000000.0,4.228514802495237,0.0,0.0,717.5248205756966,169687196.11724827,169687196.11724827
2013,QQQ,85,2020-01-31,210.8902130126953,1191.3,1.47,분할매수,0.0,0.0,0.0,717.5248205756966,1000000.0,1000000.0,3.9803607288170673,0.0,0.0,713.5444598468795,179266279.73212355,179266279.73212355
2013,QQQ,86,2020-02-29,198.11573791503906,1214.92,1.42,분할매수,0.0,0.0,0.0,713.5444598468795,1000000.0,1000000.0,4.154639464796744,0.0,0.0,709.3898203820827,170746421.29429343,170746421.29429343
2013,QQQ,87,2020-03-31,183.6813201904297,1218.92,1.23,분할매수,0.0,0.0,0.0,709.3898203820827,1000000.0,1000000.0,4.466422522472279,0.0,0.0,704.9233978596104,157827297.8682315,157827297.8682315
2013,QQQ,88,2020-04-30,211.18533325195312,1203.95,1.1,분할매수,0.0,0.0,0.0,704.9233978596104,1000000.0,1000000.0,3.933034858948695,0.0,0.0,700.9903630006618,178231413.6895388,178231413.6895388
2013,QQQ,89,2020-05-31,225.12539672851562,1236.61,1.02,분할매수,0.0,0.0,0.0,700.9903630006618,1000000.0,1000000.0,3.5920531547728625,0.0,0.0,697.3983098458889,194150331.24418998,194150331.24418998
2013,QQQ,90,2020-06-30,239.27828979492188,1200.5,0.79,분할매수,0.0,0.0,0.0,697.3983098458889,1000000.0,1000000.0,3.4812446061893354,0.0,0.0,693.9170652396996,199330166.0003949,199330166.0003949
2013,QQQ,91,2020-07-31,256.8570251464844,1192.68,0.79,분할매수,0.0,0.0,0.0,693.9170652396996,1000000.0,1000000.0,3.2642590360671346,0.0,0.0,690.6528062036324,211580269.38810256,211580269.38810256
2013,QQQ,92,2020-08-31,284.9692687988281,1187.48,0.68,분할매수,0.0,0.0,0.0,690.6528062036324,1000000.0,1000000.0,2.95512372183802,0.0,0.0,687.6976824817943,232713668.60202456,232713668.60202456
2013,QQQ,93,2020-09-30,268.5018005371094,1165.97,0.63,분할매수,0.0,0.0,0.0,687.6976824817943,1000000.0,1000000.0,3.1942243887533452,0.0,0.0,684.503458093041,214294105.48085877,214294105.48085877
2013,QQQ,94,2020-10-31,260.32623291015625,1133.99,0.63,분할매수,0.0,0.0,0.0,684.503458093041,1000000.0,1000000.0,3.3874495923593493,0.0,0.0,681.1160085006817,201070448.40962085,201070448.40962085
2013,QQQ,95,2020-11-30,289.5498962402344,1105.79,0.66,분할매수,0.0,0.0,0.0,681.1160085006817,1000000.0,1000000.0,3.1232297166645946,0.0,0.0,677.9927787840171,217080663.38074842,217080663.38074842
2013,QQQ,96,2020-12-31,303.7449035644531,1086.11,0.66,분할매수,0.0,0.0,0.0,677.9927787840171,1000000.0,1000000.0,3.0312181163778047,0.0,0.0,674.9615606676393,222670073.4667665,222670073.4667665
2013,QQQ,97,2021-01-31,304.53875732421875,1118.35,0.68,분할매수,0.0,0.0,0.0,674.9615606676393,1000000.0,1000000.0,2.9361597889621236,0.0,0.0,672.0254008786773,228879028.79298866,228879028.79298866
2013,QQQ,98,2021-02-28,304.1321105957031,1123.36,0.73,분할매수,0.0,0.0,0.0,672.0254008786773,1000000.0,1000000.0,2.9269733516931584,0.0,0.0,669.0984275269841,228597375.90023926,228597375.90023926
2013,QQQ,99,2021-03-31,309.35345458984375,1126.72,0.75,분할매수,0.0,0.0,0.0,669.0984275269841,1000000.0,1000000.0,2.8689899465547444,0.0,0.0,666.2294375804294,232217417.97334555,232217417.97334555
2013,QQQ,100,2021-04-30,327.6356201171875,1115.58,0.74,분할매수,0.0,0.0,0.0,666.2294375804294,1000000.0,1000000.0,2.7359500783031816,0.0,0.0,663.4934875021262,242509354.52507252,242509354.52507252
2013,QQQ,101,2021-05-31,323.6999816894531,1114.48,0.68,분할매수,0.0,0.0,0.0,663.4934875021262,1000000.0,1000000.0,2.771947789519267,0.0,0.0,660.721539712607,238360023.3059204,238360023.3059204
2013,QQQ,102,2021-06-30,343.9704895019531,1130.42,0.66,분할매수,0.0,0.0,0.0,660.721539712607,1000000.0,1000000.0,2.5718106053076837,0.0,0.0,658.1497291072993,255909096.78536,255909096.78536
2013,QQQ,103,2021-07-31,353.81134033203125,1151.86,0.69,분할매수,0.0,0.0,0.0,658.1497291072993,1000000.0,1000000.0,2.4537400650452947,0.0,0.0,655.695989042254,267223084.62210736,267223084.62210736
2013,QQQ,104,2021-08-31,368.7373962402344,1158.32,0.77,분할매수,0.0,0.0,0.0,655.695989042254,1000000.0,1000000.0,2.341284878639645,0.0,0.0,653.3547041636144,279058183.0192456,279058183.0192456
2013,QQQ,105,2021-09-30,347.7814636230469,1183.7,0.98,분할매수,0.0,0.0,0.0,653.3547041636144,1000000.0,1000000.0,2.4291365101512574,0.0,0.0,650.9255676534632,267965824.4537815,267965824.4537815
2013,QQQ,106,2021-10-31,375.131103515625,1174.94,1.08,분할매수,0.0,0.0,0.0,650.9255676534632,1000000.0,1000000.0,2.268826238636863,0.0,0.0,648.6567414148263,285899700.19235444,285899700.19235444
2013,QQQ,107,2021-11-30,382.621826171875,1187.45,1.17,분할매수,0.0,0.0,0.0,648.6567414148263,1000000.0,1000000.0,2.200974079655106,0.0,0.0,646.4557673351712,293713485.00227284,293713485.00227284
2013,QQQ,108,2021-12-31,387.0309143066406,1188.59,1.27,분할매수,0.0,0.0,0.0,646.4557673351712,1000000.0,1000000.0,2.173813452408931,0.0,0.0,644.2819538827623,296383276.66469973,296383276.66469973
2013,QQQ,109,2022-01-31,353.17724609375,1206.78,1.39,분할매수,0.0,0.0,0.0,644.2819538827623,1000000.0,1000000.0,2.3462764427525804,0.0,0.0,641.9356774400097,273597631.4397592,273597631.4397592
2013,QQQ,110,2022-02-28,337.369140625,1202.28,1.5,분할매수,0.0,0.0,0.0,641.9356774400097,1000000.0,1000000.0,2.4654092579050313,0.0,0.0,639.4702681821047,259376923.37761852,259376923.37761852
2013,QQQ,111,2022-03-31,353.1171569824219,1211.55,1.5,분할매수,0.0,0.0,0.0,639.4702681821047,1000000.0,1000000.0,2.3374365935740467,0.0,0.0,637.1328315885307,272577589.2018212,272577589.2018212
2013,QQQ,112,2022-04-30,305.1082458496094,1255.87,1.64,분할매수,0.0,0.0,0.0,637.1328315885307,1000000.0,1000000.0,2.6097647975925127,0.0,0.0,634.5230667909382,243134196.3751985,243134196.3751985
2013,QQQ,113,2022-05-31,300.2674255371094,1236.93,1.77,분할매수,0.0,0.0,0.0,634.5230667909382,1000000.0,1000000.0,2.692443860908648,0.0,0.0,631.8306229300296,234668076.87377334,234668076.87377334
2013,QQQ,114,2022-06-30,273.52001953125,1298.95,1.99,분할매수,0.0,0.0,0.0,631.8306229300296,1000000.0,1000000.0,2.8146114297285263,0.0,0.0,629.016011500301,223482362.38100213,223482362.38100213
2013,QQQ,115,2022-07-31,307.8514404296875,1299.08,2.41,분할매수,0.0,0.0,0.0,629.016011500301,1000000.0,1000000.0,2.5004772833936424,0.0,0.0,626.5155342169074,250558378.7454377,250558378.7454377
2013,QQQ,116,2022-08-31,292.052001953125,1338.66,2.79,분할매수,0.0,0.0,0.0,626.5155342169074,1000000.0,1000000.0,2.5578173318212842,0.0,0.0,623.9577168850861,243941468.81505388,243941468.81505388
2013,QQQ,117,2022-09-30,261.2827453613281,1431.67,3.01,분할매수,0.0,0.0,0.0,623.9577168850861,1000000.0,1000000.0,2.6732916676119927,0.0,0.0,621.2844252174741,232404279.99106333,232404279.99106333
2013,QQQ,118,2022-10-31,271.7336120605469,1424.6,3.69,분할매수,0.0,0.0,0.0,621.2844252174741,1000000.0,1000000.0,2.5832337031790753,0.0,0.0,618.701191514295,239506472.35396704,239506472.35396704
2013,QQQ,119,2022-11-30,286.7989807128906,1316.84,3.99,분할매수,0.0,0.0,0.0,618.701191514295,1000000.0,1000000.0,2.647825658871779,0.0,0.0,616.0533658554233,232663870.3689878,232663870.3689878
2013,QQQ,120,2022-12-31,260.9478454589844,1260.18,4.02,분할매수,0.0,0.0,0.0,616.0533658554233,1000000.0,1000000.0,3.040980966004395,0.0,0.0,613.0123848894189,201583762.52346888,201583762.52346888
2013,SPY,0,2012-12-31,113.0942611694336,1063.24,2.88,분할매수,100000000.0,0.0,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,69.30217732776977,8333333.333333334,100000000.0
2013,SPY,1,2013-01-31,118.88357543945312,1087.46,2.86,분할매수,91666666.66666667,220000.0,91886666.66666667,69.30217732776977,1000000.0,1000000.0,0.0,8333333.333333333,82553333.33333334,133.76118339731488,17292797.333988175,99846130.66732152
2013,SPY,2,2013-02-28,120.40046691894531,1083.9,2.83,분할매수,82553333.33333334,196752.11111111112,82750085.44444445,133.76118339731488,1000000.0,1000000.0,0.0,8333333.333333333,73416752.11111112,197.61713283007194,25789444.129787114,99206196.24089824
2013,SPY,3,2013-03-31,124.97212219238281,1112.48,2.81,분할매수,73416752.11111112,173141.17372870372,73589893.28483982,197.61713283007194,1000000.0,1000000.0,0.0,8333333.333333333,64256559.95150649,257.55667165090773,35807843.025058664,100064402.97656515
2013,SPY,4,2013-04-30,127.37313079833984,1101.52,2.8,분할매수,64256559.95150649,150467.44455311104,64407027.3960596,257.55667165090773,1000000.0,1000000.0,0.0,8333333.333333333,55073694.06272627,316.9514879212981,44469577.73755887,99543271.80028513
2013,SPY,5,2013-05-31,130.38043212890625,1129.34,2.72,분할매수,55073694.06272627,128505.28614636128,55202199.348872624,316.9514879212981,1000000.0,1000000.0,0.0,8333333.333333333,45868866.01553929,373.5469522248829,55002486.62759922,100871352.6431385
2013,SPY,6,2013-06-30,128.64051818847656,1141.45,2.69,분할매수,45868866.01553929,103969.42963522239,45972835.44517451,373.5469522248829,1000000.0,1000000.0,0.0,8333333.333333333,36639502.11184117,430.29933243666255,63183742.37211708,99823244.48395824
2013,SPY,7,2013-07-31,135.28831481933594,1122.66,2.68,분할매수,36639502.11184117,82133.55056737729,36721635.662408546,430.29933243666255,1000000.0,1000000.0,0.0,8333333.333333333,27388302.329075214,485.16620648215746,73688391.96729521,101076694.29637043
2013,SPY,8,2013-08-31,131.230712890625,1109.42,2.66,분할매수,27388302.329075214,61167.20853493464,27449469.537610147,485.16620648215746,1000000.0,1000000.0,0.0,8333333.333333333,18116136.204276815,542.4045787706127,78968670.41646202,97084806.62073883
2013,SPY,9,2013-09-30,135.38363647460938,1073.33,2.66,분할매수,18116136.204276815,40157.43525281361,18156293.639529627,542.4045787706127,1000000.0,1000000.0,0.0,8333333.333333333,8822960.306196295,599.7527152903064,87150857.85515578,95973818.16135207
2013,SPY,10,2013-10-31,141.65286254882812,1060.83,2.66,분할매수,8822960.306196295,19557.562012068454,8842517.868208364,599.7527152903064,1000000.0,1000000.0,0.0,7842517.868208364,0.0,651.9423634014198,97967122.19887295,97967122.19887295
2013,SPY,11,2013-11-30,145.85105895996094,1057.76,2.65,분할매수,0.0,0.0,0.0,651.9423634014198,1000000.0,1000000.0,6.481914131974181,0.0,0.0,645.4604492694456,99578679.40358834,99578679.40358834
2013,SPY,12,2013-12-31,149.6325225830078,1055.25,2.65,분할매수,0.0,0.0,0.0,645.4604492694456,1000000.0,1000000.0,6.333133481471685,0.0,0.0,639.1273157879739,100918023.8594078,100918023.8594078
2013,SPY,13,2014-01-31,144.35818481445312,1080.36,2.65,분할매수,0.0,0.0,0.0,639.1273157879739,1000000.0,1000000.0,6.411949471287069,0.0,0.0,632.7153663166869,98677534.67958663,98677534.67958663
2013,SPY,14,2014-02-28,150.9287567138672,1066.01,2.65,분할매수,0.0,0.0,0.0,632.7153663166869,1000000.0,1000000.0,6.215366272060384,0.0,0.0,626.5000000446265,100798564.81844033,100798564.81844033
2013,SPY,15,2014-03-31,152.18077087402344,1064.65,2.65,분할매수,0.0,0.0,0.0,626.5000000446265,1000000.0,1000000.0,6.172105798580803,0.0,0.0,620.3278942460457,100505064.96319006,100505064.96319006
2013,SPY,16,2014-04-30,153.23867797851562,1032.85,2.65,분할매수,0.0,0.0,0.0,620.3278942460457,1000000.0,1000000.0,6.318214262652818,0.0,0.0,614.0096799833929,97180889.16560256,97180889.16560256
2013,SPY,17,2014-05-31,156.79476928710938,1020.3,2.65,분할매수,0.0,0.0,0.0,614.0096799833929,1000000.0,1000000.0,6.250871093905968,0.0,0.0,607.7588088894869,97227858.28714281,97227858.28714281
2013,SPY,18,2014-06-30,160.03176879882812,1011.6,2.65,분할매수,0.0,0.0,0.0,607.7588088894869,1000000.0,1000000.0,6.177104861256814,0.0,0.0,601.5817040282301,97388941.50905353,97388941.50905353
2013,SPY,19,2014-07-31,157.88140869140625,1027.75,2.65,분할매수,0.0,0.0,0.0,601.5817040282301,1000000.0,1000000.0,6.162848927655339,0.0,0.0,595.4188551005748,96614222.10573356,96614222.10573356
2013,SPY,20,2014-08-31,164.1119384765625,1013.85,2.52,분할매수,0.0,0.0,0.0,595.4188551005748,1000000.0,1000000.0,6.01016118149411,0.0,0.0,589.4086939190806,98068700.00989811,98068700.00989811
2013,SPY,21,2014-09-30,161.8477783203125,1054.55,2.35,분할매수,0.0,0.0,0.0,589.4086939190806,1000000.0,1000000.0,5.859034856900564,0.0,0.0,583.5496590621801,99598256.93388665,99598256.93388665
2013,SPY,22,2014-10-31,165.65948486328125,1073.07,2.21,분할매수,0.0,0.0,0.0,583.5496590621801,1000000.0,1000000.0,5.625428900981454,0.0,0.0,577.9242301611987,102734251.97150208,102734251.97150208
2013,SPY,23,2014-11-30,170.2104949951172,1112.06,2.14,분할매수,0.0,0.0,0.0,577.9242301611987,1000000.0,1000000.0,5.283058814029783,0.0,0.0,572.6411713471689,108391973.57153265,108391973.57153265
2013,SPY,24,2014-12-31,169.7786865234375,1090.89,2.13,분할매수,0.0,0.0,0.0,572.6411713471689,1000000.0,1000000.0,5.399280247627088,0.0,0.0,567.2418910995418,105058797.67008522,105058797.67008522
2013,SPY,25,2015-01-31,164.74826049804688,1104.3,2.13,분할매수,0.0,0.0,0.0,567.2418910995418,1000000.0,1000000.0,5.496574137188854,0.0,0.0,561.745316962353,102199170.41811243,102199170.41811243
2013,SPY,26,2015-02-28,174.00787353515625,1100.65,2.12,분할매수,0.0,0.0,0.0,561.745316962353,1000000.0,1000000.0,5.221338654355449,0.0,0.0,556.5239783079975,106586455.15049393,106586455.15049393
