시작연도,매수방식,경과개월,날짜,월봉종가(달러),원달러환율,매수신호,인출전현금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2006,분할매수,112,2015-04-30,99.09677124023438,1076.74,분할매수,0.0,761.7243304701353,1000000.0,1000000.0,9.37194321198518,0.0,0.0,752.3523872581502,80277096.24787469,80277096.24787469
2006,분할매수,113,2015-05-31,101.32494354248047,1111.99,분할매수,0.0,752.3523872581502,1000000.0,1000000.0,8.875293992054415,0.0,0.0,743.4770932660958,83769291.91660488,83769291.91660488
2006,분할매수,114,2015-06-30,98.80792236328125,1117.34,분할매수,0.0,743.4770932660958,1000000.0,1000000.0,9.05780331604223,0.0,0.0,734.4192899500536,81081390.74397069,81081390.74397069
2006,분할매수,115,2015-07-31,103.31137084960938,1159.7,분할매수,0.0,734.4192899500536,1000000.0,1000000.0,8.34653499387769,0.0,0.0,726.0727549561759,86990919.64375174,86990919.64375174
2006,분할매수,116,2015-08-31,96.26087951660156,1182.54,분할매수,0.0,726.0727549561759,1000000.0,1000000.0,8.78484968267961,0.0,0.0,717.2879052734963,81650561.04348785,81650561.04348785
2006,분할매수,117,2015-09-30,94.13615417480469,1184.62,분할매수,0.0,717.2879052734963,1000000.0,1000000.0,8.967357575307874,0.0,0.0,708.3205476981884,78988770.29824138,78988770.29824138
2006,분할매수,118,2015-10-31,104.83934020996094,1140.5,분할매수,0.0,708.3205476981884,1000000.0,1000000.0,8.363353065794092,0.0,0.0,699.9571946323944,83693369.05017224,83693369.05017224
2006,분할매수,119,2015-11-30,105.4776382446289,1149.39,분할매수,0.0,699.9571946323944,1000000.0,1000000.0,8.248447010182222,0.0,0.0,691.7087476222122,83859270.32911023,83859270.32911023
2006,분할매수,120,2015-12-31,103.79547882080078,1169.26,분할매수,0.0,691.7087476222122,1000000.0,1000000.0,8.239682369276029,0.0,0.0,683.4690652529362,82948472.35876988,82948472.35876988
2007,일시매수,0,2006-12-31,36.97035598754883,930.0,전액매수,100000000.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2908.4621678147723,100000000.00000001,100000000.00000001
2007,일시매수,1,2007-01-31,37.74985885620117,941.0,전액매수,0.0,2908.4621678147723,1000000.0,1000000.0,28.15107892611236,0.0,0.0,2880.31108888866,102316188.18051565,102316188.18051565
2007,일시매수,2,2007-02-28,37.1159782409668,942.3,전액매수,0.0,2880.31108888866,1000000.0,1000000.0,28.592353030112523,0.0,0.0,2851.7187358585475,99737112.676778,99737112.676778
2007,일시매수,3,2007-03-31,37.31077575683594,941.1,전액매수,0.0,2851.7187358585475,1000000.0,1000000.0,28.47934178760802,0.0,0.0,2823.2393940709394,99132887.80077747,99132887.80077747
2007,일시매수,4,2007-04-30,39.39361572265625,931.0,전액매수,0.0,2823.2393940709394,1000000.0,1000000.0,27.266191142007653,0.0,0.0,2795.9732029289316,102543592.84606187,102543592.84606187
2007,일시매수,5,2007-05-31,40.63642120361328,927.4,전액매수,0.0,2795.9732029289316,1000000.0,1000000.0,26.53489999691489,0.0,0.0,2769.4383029320165,104369652.91951385,104369652.91951385
2007,일시매수,6,2007-06-30,40.83119583129883,922.6,전액매수,0.0,2769.4383029320165,1000000.0,1000000.0,26.545716402065608,0.0,0.0,2742.892586529951,103327126.11653297,103327126.11653297
2007,일시매수,7,2007-07-31,40.77113723754883,919.0,전액매수,0.0,2742.892586529951,1000000.0,1000000.0,26.68896075888545,0.0,0.0,2716.2036257710656,101772551.21733321,101772551.21733321
2007,일시매수,8,2007-08-31,41.920597076416016,938.1,전액매수,0.0,2716.2036257710656,1000000.0,1000000.0,25.428655862989466,0.0,0.0,2690.774969908076,105816641.83927262,105816641.83927262
2007,일시매수,9,2007-09-30,44.12232971191406,913.6,전액매수,0.0,2690.774969908076,1000000.0,1000000.0,24.807641286008234,0.0,0.0,2665.9673286220677,107465570.70404355,107465570.70404355
2007,일시매수,10,2007-10-31,47.22917556762695,903.2,전액매수,0.0,2665.9673286220677,1000000.0,1000000.0,23.442596179016146,0.0,0.0,2642.5247324430516,112723211.7238115,112723211.7238115
2007,일시매수,11,2007-11-30,44.036521911621094,920.9,전액매수,0.0,2642.5247324430516,1000000.0,1000000.0,24.658946410003693,0.0,0.0,2617.8657860330477,106162921.25810477,106162921.25810477
2007,일시매수,12,2007-12-31,44.005088806152344,935.8,전액매수,0.0,2617.8657860330477,1000000.0,1000000.0,24.283655178096982,0.0,0.0,2593.5821308549507,106803613.86428647,106803613.86428647
2007,일시매수,13,2008-01-31,38.77293395996094,943.4,전액매수,0.0,2593.5821308549507,1000000.0,1000000.0,27.338549130988383,0.0,0.0,2566.2435817239625,93869048.04012121,93869048.04012121
2007,일시매수,14,2008-02-29,36.90000534057617,942.8,전액매수,0.0,2566.2435817239625,1000000.0,1000000.0,28.74444959743276,0.0,0.0,2537.4991321265297,88277882.08382186,88277882.08382186
2007,일시매수,15,2008-03-31,37.59089279174805,988.6,전액매수,0.0,2537.4991321265297,1000000.0,1000000.0,26.908950107468975,0.0,0.0,2510.5901820190606,93299447.65560398,93299447.65560398
2007,일시매수,16,2008-04-30,40.59162902832031,1005.0,전액매수,0.0,2510.5901820190606,1000000.0,1000000.0,24.513056002942704,0.0,0.0,2486.0771260161177,101418490.03721417,101418490.03721417
2007,일시매수,17,2008-05-31,42.99909973144531,1028.5,전액매수,0.0,2486.0771260161177,1000000.0,1000000.0,22.611862769586807,0.0,0.0,2463.465263246531,108945702.01265848,108945702.01265848
2007,일시매수,18,2008-06-30,38.86471176147461,1046.8,전액매수,0.0,2463.465263246531,1000000.0,1000000.0,24.579940932347363,0.0,0.0,2438.8853223141837,99222586.78435615,99222586.78435615
2007,일시매수,19,2008-07-31,39.114219665527344,1011.5,전액매수,0.0,2438.8853223141837,1000000.0,1000000.0,25.275481777986908,0.0,0.0,2413.6098405361968,95492139.84274174,95492139.84274174
2007,일시매수,20,2008-08-31,39.682090759277344,1089.0,전액매수,0.0,2413.6098405361968,1000000.0,1000000.0,23.14075765606398,0.0,0.0,2390.4690828801326,103301245.29236044,103301245.29236044
2007,일시매수,21,2008-09-30,33.5011100769043,1206.3,전액매수,0.0,2390.4690828801326,1000000.0,1000000.0,24.744886967153555,0.0,0.0,2365.724195912979,95604566.67485487,95604566.67485487
2007,일시매수,22,2008-10-31,28.317955017089844,1277.5,전액매수,0.0,2365.724195912979,1000000.0,1000000.0,27.642492704654693,0.0,0.0,2338.0817032083246,84582882.16585536,84582882.16585536
2007,일시매수,23,2008-11-30,25.072019577026367,1468.0,전액매수,0.0,2338.0817032083246,1000000.0,1000000.0,27.169686430283832,0.0,0.0,2310.9120167780407,85054791.58575255,85054791.58575255
2007,일시매수,24,2008-12-31,25.64301109313965,1262.0,전액매수,0.0,2310.9120167780407,1000000.0,1000000.0,30.90093530994705,0.0,0.0,2280.0110814680934,73784533.01166436,73784533.01166436
2007,일시매수,25,2009-01-31,25.05668830871582,1380.0,전액매수,0.0,2280.0110814680934,1000000.0,1000000.0,28.919930368745472,0.0,0.0,2251.091151099348,77838747.27209444,77838747.27209444
2007,일시매수,26,2009-02-28,23.73746681213379,1532.8,전액매수,0.0,2251.091151099348,1000000.0,1000000.0,27.484012520644523,0.0,0.0,2223.607138578703,80905476.84434535,80905476.84434535
2007,일시매수,27,2009-03-31,26.186351776123047,1372.3,전액매수,0.0,2223.607138578703,1000000.0,1000000.0,27.827611973638245,0.0,0.0,2195.779526605065,78906502.24263507,78906502.24263507
2007,일시매수,28,2009-04-30,29.606462478637695,1277.0,전액매수,0.0,2195.779526605065,1000000.0,1000000.0,26.44981165408958,0.0,0.0,2169.3297149509754,82016830.33971855,82016830.33971855
2007,일시매수,29,2009-05-31,30.55649185180664,1249.0,전액매수,0.0,2169.3297149509754,1000000.0,1000000.0,26.20197751407089,0.0,0.0,2143.1277374369047,81792595.09271811,81792595.09271811
2007,일시매수,30,2009-06-30,31.458791732788086,1273.5,전액매수,0.0,2143.1277374369047,1000000.0,1000000.0,24.960829424854367,0.0,0.0,2118.1669080120505,84859636.35098271,84859636.35098271
2007,일시매수,31,2009-07-31,34.1135139465332,1222.2,전액매수,0.0,2118.1669080120505,1000000.0,1000000.0,23.984532809130435,0.0,0.0,2094.18237520292,87313869.81220274,87313869.81220274
2007,일시매수,32,2009-08-31,34.61506652832031,1248.0,전액매수,0.0,2094.18237520292,1000000.0,1000000.0,23.14836086264582,0.0,0.0,2071.034014340274,89467847.27562599,89467847.27562599
2007,일시매수,33,2009-09-30,36.57012939453125,1175.0,전액매수,0.0,2071.034014340274,1000000.0,1000000.0,23.272103322513903,0.0,0.0,2047.7619110177602,87992128.7147567,87992128.7147567
2007,일시매수,34,2009-10-31,35.453514099121094,1182.0,전액매수,0.0,2047.7619110177602,1000000.0,1000000.0,23.862900763460733,0.0,0.0,2023.8990102542996,84813620.53658319,84813620.53658319
2007,일시매수,35,2009-11-30,37.70401382446289,1164.4,전액매수,0.0,2023.8990102542996,1000000.0,1000000.0,22.77771828256252,0.0,0.0,2001.121291971737,87854334.97540863,87854334.97540863
2007,일시매수,36,2009-12-31,39.6656608581543,1163.65,전액매수,0.0,2001.121291971737,1000000.0,1000000.0,21.665211437932467,0.0,0.0,1979.4560805338047,91365647.92846105,91365647.92846105
2007,일시매수,37,2010-01-31,37.09931564331055,1158.7,전액매수,0.0,1979.4560805338047,1000000.0,1000000.0,23.262859334462433,0.0,0.0,1956.1932211993421,84090833.07748707,84090833.07748707
2007,일시매수,38,2010-02-28,38.807308197021484,1159.0,전액매수,0.0,1956.1932211993421,1000000.0,1000000.0,22.233254758319276,0.0,0.0,1933.959966441023,86985013.55126023,86985013.55126023
2007,일시매수,39,2010-03-31,41.79971694946289,1131.2,전액매수,0.0,1933.959966441023,1000000.0,1000000.0,21.14887462502885,0.0,0.0,1912.8110918159941,90445053.25840169,90445053.25840169
2007,일시매수,40,2010-04-30,42.73711395263672,1108.0,전액매수,0.0,1912.8110918159941,1000000.0,1000000.0,21.118110053301617,0.0,0.0,1891.6929817626926,89576812.36569482,89576812.36569482
2007,일시매수,41,2010-05-31,39.57781982421875,1194.5,전액매수,0.0,1891.6929817626926,1000000.0,1000000.0,21.152513399861935,0.0,0.0,1870.5404683628308,88431120.83195938,88431120.83195938
2007,일시매수,42,2010-06-30,37.2127685546875,1220.85,전액매수,0.0,1870.5404683628308,1000000.0,1000000.0,22.01130089287253,0.0,0.0,1848.5291674699583,83980914.00715575,83980914.00715575
2007,일시매수,43,2010-07-31,39.91375732421875,1182.0,전액매수,0.0,1848.5291674699583,1000000.0,1000000.0,21.1962928418652,0.0,0.0,1827.3328746280931,86210022.11381479,86210022.11381479
2007,일시매수,44,2010-08-31,37.866241455078125,1198.0,전액매수,0.0,1827.3328746280931,1000000.0,1000000.0,22.044029426362837,0.0,0.0,1805.2888452017303,81894684.96366431,81894684.96366431
2007,일시매수,45,2010-09-30,42.854286193847656,1140.1,전액매수,0.0,1805.2888452017303,1000000.0,1000000.0,20.46740525521433,0.0,0.0,1784.821439946516,87203112.34819615,87203112.34819615
2007,일시매수,46,2010-10-31,45.57033157348633,1124.0,전액매수,0.0,1784.821439946516,1000000.0,1000000.0,19.523222337493884,0.0,0.0,1765.298217609022,90420433.01524097,90420433.01524097
2007,일시매수,47,2010-11-30,45.49174118041992,1157.2,전액매수,0.0,1765.298217609022,1000000.0,1000000.0,18.995862416500213,0.0,0.0,1746.3023551925219,91930669.7902616,91930669.7902616
2007,일시매수,48,2010-12-31,47.65584182739258,1130.6,전액매수,0.0,1746.3023551925219,1000000.0,1000000.0,18.55986757660452,0.0,0.0,1727.7424876159173,93090237.87399259,93090237.87399259
2007,일시매수,49,2011-01-31,49.0034294128418,1119.1,전액매수,0.0,1727.7424876159173,1000000.0,1000000.0,18.234952228025808,0.0,0.0,1709.5075353878915,93748945.1033769,93748945.1033769
2007,일시매수,50,2011-02-28,50.552284240722656,1123.7,전액매수,0.0,1709.5075353878915,1000000.0,1000000.0,17.603897649001123,0.0,0.0,1691.9036377388904,96109604.33156642,96109604.33156642
2007,일시매수,51,2011-03-31,50.325679779052734,1097.25,전액매수,0.0,1691.9036377388904,1000000.0,1000000.0,18.109429150747548,0.0,0.0,1673.794208588143,92426668.7069509,92426668.7069509
2007,일시매수,52,2011-04-30,51.771575927734375,1068.4,전액매수,0.0,1673.794208588143,1000000.0,1000000.0,18.07901376956591,0.0,0.0,1655.715194818577,91582163.49200402,91582163.49200402
2007,일시매수,53,2011-05-31,51.140621185302734,1078.0,전액매수,0.0,1655.715194818577,1000000.0,1000000.0,18.139079332365185,0.0,0.0,1637.5761154862118,90278899.24734595,90278899.24734595
2007,일시매수,54,2011-06-30,50.10478973388672,1066.3,전액매수,0.0,1637.5761154862118,1000000.0,1000000.0,18.717220078615295,0.0,0.0,1618.8588954075965,86490348.91977185,86490348.91977185
2007,일시매수,55,2011-07-31,50.93915557861328,1054.0,전액매수,0.0,1618.8588954075965,1000000.0,1000000.0,18.625487459275785,0.0,0.0,1600.2334079483207,85916323.61017103,85916323.61017103
2007,일시매수,56,2011-08-31,48.3570671081543,1063.9,전액매수,0.0,1600.2334079483207,1000000.0,1000000.0,19.437447725936856,0.0,0.0,1580.7959602223839,81327342.07243723,81327342.07243723
2007,일시매수,57,2011-09-30,46.185420989990234,1180.9,전액매수,0.0,1580.7959602223839,1000000.0,1000000.0,18.33504460056067,0.0,0.0,1562.4609156218232,85217186.52236299,85217186.52236299
2007,일시매수,58,2011-10-31,50.989620208740234,1112.05,전액매수,0.0,1562.4609156218232,1000000.0,1000000.0,17.635748970058064,0.0,0.0,1544.8251666517651,87596232.47498964,87596232.47498964
2007,일시매수,59,2011-11-30,49.616973876953125,1140.05,전액매수,0.0,1544.8251666517651,1000000.0,1000000.0,17.678516891061474,0.0,0.0,1527.1466497607037,86384319.40706815,86384319.40706815
2007,일시매수,60,2011-12-31,49.312252044677734,1158.5,전액매수,0.0,1527.1466497607037,1000000.0,1000000.0,17.50447642166706,0.0,0.0,1509.6421733390366,86243206.42178135,86243206.42178135
2007,일시매수,61,2012-01-31,53.463531494140625,1125.7,전액매수,0.0,1509.6421733390366,1000000.0,1000000.0,16.61574014232776,0.0,0.0,1493.026433196709,89856149.67540923,89856149.67540923
2007,일시매수,62,2012-02-29,56.890594482421875,1117.1,전액매수,0.0,1493.026433196709,1000000.0,1000000.0,15.73502641091938,0.0,0.0,1477.2914067857896,93885537.15808304,93885537.15808304
2007,일시매수,63,2012-03-31,59.76530456542969,1131.4,전액매수,0.0,1477.2914067857896,1000000.0,1000000.0,14.788859690081383,0.0,0.0,1462.5025470957082,98892178.14924446,98892178.14924446
2007,일시매수,64,2012-04-30,59.06634521484375,1130.05,전액매수,0.0,1462.5025470957082,1000000.0,1000000.0,14.981739489586438,0.0,0.0,1447.5208076061217,96619008.00052424,96619008.00052424
2007,일시매수,65,2012-05-31,54.90800094604492,1180.0,전액매수,0.0,1447.5208076061217,1000000.0,1000000.0,15.434137330029445,0.0,0.0,1432.0866702760923,92786959.17067884,92786959.17067884
2007,일시매수,66,2012-06-30,56.896461486816406,1141.17,전액매수,0.0,1432.0866702760923,1000000.0,1000000.0,15.401548805844017,0.0,0.0,1416.6851214702483,91983289.42948233,91983289.42948233
2007,일시매수,67,2012-07-31,57.463993072509766,1130.27,전액매수,0.0,1416.6851214702483,1000000.0,1000000.0,15.396499717706176,0.0,0.0,1401.2886217525422,91013454.19056788,91013454.19056788
2007,일시매수,68,2012-08-31,60.44363021850586,1133.2,전액매수,0.0,1401.2886217525422,1000000.0,1000000.0,14.599665116550186,0.0,0.0,1386.688956635992,94980874.2574541,94980874.2574541
2007,일시매수,69,2012-09-30,60.98061752319336,1111.21,전액매수,0.0,1386.688956635992,1000000.0,1000000.0,14.757474484183275,0.0,0.0,1371.9314821518087,92965194.25611839,92965194.25611839
2007,일시매수,70,2012-10-31,57.76127243041992,1090.17,전액매수,0.0,1371.9314821518087,1000000.0,1000000.0,15.880677325439748,0.0,0.0,1356.050804826369,85389985.39149645,85389985.39149645
2007,일시매수,71,2012-11-30,58.517189025878906,1081.75,전액매수,0.0,1356.050804826369,1000000.0,1000000.0,15.797546422810653,0.0,0.0,1340.2532584035582,84839330.2689282,84839330.2689282
2007,일시매수,72,2012-12-31,58.24394607543945,1063.24,전액매수,0.0,1340.2532584035582,1000000.0,1000000.0,16.147968818250558,0.0,0.0,1324.1052895853077,81998256.52925424,81998256.52925424
2007,일시매수,73,2013-01-31,59.799991607666016,1087.46,전액매수,0.0,1324.1052895853077,1000000.0,1000000.0,15.377494688153567,0.0,0.0,1308.7277948971541,85106697.9008853,85106697.9008853
2007,일시매수,74,2013-02-28,60.005680084228516,1083.9,전액매수,0.0,1308.7277948971541,1000000.0,1000000.0,15.37511672187963,0.0,0.0,1293.3526781752746,84119860.78354535,84119860.78354535
2007,일시매수,75,2013-03-31,61.820709228515625,1112.48,전액매수,0.0,1293.3526781752746,1000000.0,1000000.0,14.540314654722232,0.0,0.0,1278.8123635205525,87949428.46063067,87949428.46063067
2007,일시매수,76,2013-04-30,63.389286041259766,1101.52,전액매수,0.0,1278.8123635205525,1000000.0,1000000.0,14.321607023548259,0.0,0.0,1264.4907564970042,88292518.73884468,88292518.73884468
2007,일시매수,77,2013-05-31,65.65704345703125,1129.34,전액매수,0.0,1264.4907564970042,1000000.0,1000000.0,13.486335729874702,0.0,0.0,1251.0044207671294,92760883.74367885,92760883.74367885
2007,일시매수,78,2013-06-30,64.0843505859375,1141.45,전액매수,0.0,1251.0044207671294,1000000.0,1000000.0,13.67071155211141,0.0,0.0,1237.333709215018,90509824.9274314,90509824.9274314
2007,일시매수,79,2013-07-31,68.13066101074219,1122.66,전액매수,0.0,1237.333709215018,1000000.0,1000000.0,13.074020100024109,0.0,0.0,1224.2596891149938,93640646.08656494,93640646.08656494
2007,일시매수,80,2013-08-31,67.8609390258789,1109.42,전액매수,0.0,1224.2596891149938,1000000.0,1000000.0,13.282632114327455,0.0,0.0,1210.9770570006663,91169961.38848358,91169961.38848358
2007,일시매수,81,2013-09-30,71.14009094238281,1073.33,전액매수,0.0,1210.9770570006663,1000000.0,1000000.0,13.096411597280564,0.0,0.0,1197.8806454033856,91466325.45147881,91466325.45147881
2007,일시매수,82,2013-10-31,74.66644287109375,1060.83,전액매수,0.0,1197.8806454033856,1000000.0,1000000.0,12.624923206245189,0.0,0.0,1185.2557221971404,93882212.41700925,93882212.41700925
2007,일시매수,83,2013-11-30,77.31792449951172,1057.76,전액매수,0.0,1185.2557221971404,1000000.0,1000000.0,12.227359261848019,0.0,0.0,1173.0283629352923,95934726.20007105,95934726.20007105
2007,일시매수,84,2013-12-31,79.58111572265625,1055.25,전액매수,0.0,1173.0283629352923,1000000.0,1000000.0,11.907884553794045,0.0,0.0,1161.1204783814983,97508543.44750482,97508543.44750482
2007,일시매수,85,2014-01-31,78.0521469116211,1080.36,전액매수,0.0,1161.1204783814983,1000000.0,1000000.0,11.858961264000538,0.0,0.0,1149.2615171174978,96910807.91420029,96910807.91420029
2007,일시매수,86,2014-02-28,82.07373046875,1066.01,전액매수,0.0,1149.2615171174978,1000000.0,1000000.0,11.429692528970099,0.0,0.0,1137.8318245885278,99550519.11541271,99550519.11541271
2007,일시매수,87,2014-03-31,79.83016204833984,1064.65,전액매수,0.0,1137.8318245885278,1000000.0,1000000.0,11.765926489981238,0.0,0.0,1126.0658980985465,95705671.71717407,95705671.71717407
2007,일시매수,88,2014-04-30,79.5751953125,1032.85,전액매수,0.0,1126.0658980985465,1000000.0,1000000.0,12.167042719678147,0.0,0.0,1113.8988553788683,91550500.8934771,91550500.8934771
2007,일시매수,89,2014-05-31,83.1446304321289,1020.3,전액매수,0.0,1113.8988553788683,1000000.0,1000000.0,11.787939713226674,0.0,0.0,1102.1109156656416,93494787.25523312,93494787.25523312
2007,일시매수,90,2014-06-30,85.74193572998047,1011.6,전액매수,0.0,1102.1109156656416,1000000.0,1000000.0,11.529166079430116,0.0,0.0,1090.5817495862116,94593289.92857382,94593289.92857382
2007,일시매수,91,2014-07-31,86.75538635253906,1027.75,전액매수,0.0,1090.5817495862116,1000000.0,1000000.0,11.215433544341199,0.0,0.0,1079.3663160418703,96239375.12308381,96239375.12308381
2007,일시매수,92,2014-08-31,91.10136413574219,1013.85,전액매수,0.0,1079.3663160418703,1000000.0,1000000.0,10.826832412541348,0.0,0.0,1068.539483629329,98693638.44512616,98693638.44512616
2007,일시매수,93,2014-09-30,90.41204833984375,1054.55,전액매수,0.0,1068.539483629329,1000000.0,1000000.0,10.488334155711543,0.0,0.0,1058.0511494736174,100878855.85695642,100878855.85695642
2007,일시매수,94,2014-10-31,92.80070495605469,1073.07,전액매수,0.0,1058.0511494736174,1000000.0,1000000.0,10.042010503184231,0.0,0.0,1048.0091389704332,104362481.85939647,104362481.85939647
2007,일시매수,95,2014-11-30,97.01978302001953,1112.06,전액매수,0.0,1048.0091389704332,1000000.0,1000000.0,9.268543258221616,0.0,0.0,1038.7405957122116,112071613.28084669,112071613.28084669
2007,일시매수,96,2014-12-31,94.8459243774414,1090.89,전액매수,0.0,1038.7405957122116,1000000.0,1000000.0,9.664966783033382,0.0,0.0,1029.0756289291783,106474823.14535172,106474823.14535172
2007,일시매수,97,2015-01-31,92.87089538574219,1104.3,전액매수,0.0,1029.0756289291783,1000000.0,1000000.0,9.750643880832438,0.0,0.0,1019.3249850483459,104539248.6389651,104539248.6389651
2007,일시매수,98,2015-02-28,99.57674407958984,1100.65,전액매수,0.0,1019.3249850483459,1000000.0,1000000.0,9.124158905267233,0.0,0.0,1010.2008261430786,110717145.17816053,110717145.17816053
2007,일시매수,99,2015-03-31,97.22772216796875,1107.71,전액매수,0.0,1010.2008261430786,1000000.0,1000000.0,9.285040711755055,0.0,0.0,1000.9157854313236,107798750.32364082,107798750.32364082
2007,일시매수,100,2015-04-30,99.09677124023438,1076.74,전액매수,0.0,1000.9157854313236,1000000.0,1000000.0,9.37194321198518,0.0,0.0,991.5438422193384,105799173.1054576,105799173.1054576
2007,일시매수,101,2015-05-31,101.32494354248047,1111.99,전액매수,0.0,991.5438422193384,1000000.0,1000000.0,8.875293992054415,0.0,0.0,982.6685482272841,110719549.0208004,110719549.0208004
2007,일시매수,102,2015-06-30,98.80792236328125,1117.34,전액매수,0.0,982.6685482272841,1000000.0,1000000.0,9.05780331604223,0.0,0.0,973.6107449112418,107488616.27265462,107488616.27265462
2007,일시매수,103,2015-07-31,103.31137084960938,1159.7,전액매수,0.0,973.6107449112418,1000000.0,1000000.0,8.34653499387769,0.0,0.0,965.2642099173642,115648494.9293809,115648494.9293809
2007,일시매수,104,2015-08-31,96.26087951660156,1182.54,전액매수,0.0,965.2642099173642,1000000.0,1000000.0,8.78484968267961,0.0,0.0,956.4793602346846,108878284.18060459,108878284.18060459
2007,일시매수,105,2015-09-30,94.13615417480469,1184.62,전액매수,0.0,956.4793602346846,1000000.0,1000000.0,8.967357575307874,0.0,0.0,947.5120026593767,105662341.96664628,105662341.96664628
2007,일시매수,106,2015-10-31,104.83934020996094,1140.5,전액매수,0.0,947.5120026593767,1000000.0,1000000.0,8.363353065794092,0.0,0.0,939.1486495935826,112293316.11440362,112293316.11440362
2007,일시매수,107,2015-11-30,105.4776382446289,1149.39,전액매수,0.0,939.1486495935826,1000000.0,1000000.0,8.248447010182222,0.0,0.0,930.9002025834004,112857632.64700118,112857632.64700118
2007,일시매수,108,2015-12-31,103.79547882080078,1169.26,전액매수,0.0,930.9002025834004,1000000.0,1000000.0,8.239682369276029,0.0,0.0,922.6605202141244,111977680.55411014,111977680.55411014
2007,일시매수,109,2016-01-31,96.62278747558594,1210.04,전액매수,0.0,922.6605202141244,1000000.0,1000000.0,8.553044089785383,0.0,0.0,914.107476124339,106875103.94293737,106875103.94293737
2007,일시매수,110,2016-02-29,95.11030578613281,1238.09,전액매수,0.0,914.107476124339,1000000.0,1000000.0,8.49219985353355,0.0,0.0,905.6152762708055,106640834.16430485,106640834.16430485
2007,일시매수,111,2016-03-31,101.62783813476562,1138.86,전액매수,0.0,905.6152762708055,1000000.0,1000000.0,8.640064273976451,0.0,0.0,896.975211996829,103815803.1646228,103815803.1646228
2007,일시매수,112,2016-04-30,98.38916015625,1144.09,전액매수,0.0,896.975211996829,1000000.0,1000000.0,8.883672850785105,0.0,0.0,888.0915391460438,99968960.36840862,99968960.36840862
2007,일시매수,113,2016-05-31,102.68878936767578,1188.99,전액매수,0.0,888.0915391460438,1000000.0,1000000.0,8.19028028237005,0.0,0.0,879.9012588636738,107432374.53762126,107432374.53762126
2007,일시매수,114,2016-06-30,100.34951782226562,1154.15,전액매수,0.0,879.9012588636738,1000000.0,1000000.0,8.634206953158824,0.0,0.0,871.267051910515,100908752.43519175,100908752.43519175
2007,일시매수,115,2016-07-31,107.52534484863281,1112.89,전액매수,0.0,871.267051910515,1000000.0,1000000.0,8.356740491820076,0.0,0.0,862.9103114186948,103259196.84395455,103259196.84395455
2007,일시매수,116,2016-08-31,108.65442657470703,1115.98,전액매수,0.0,862.9103114186948,1000000.0,1000000.0,8.247003224643937,0.0,0.0,854.663308194051,103633196.80052033,103633196.80052033
2007,일시매수,117,2016-09-30,111.05953216552734,1097.98,전액매수,0.0,854.663308194051,1000000.0,1000000.0,8.200677457618157,0.0,0.0,846.4626307364327,103218622.49930304,103218622.49930304
2007,일시매수,118,2016-10-31,109.44115447998047,1145.37,전액매수,0.0,846.4626307364327,1000000.0,1000000.0,7.9776233977671875,0.0,0.0,838.4850073386656,105104611.42767712,105104611.42767712
2007,일시매수,119,2016-11-30,109.9182357788086,1175.87,전액매수,0.0,838.4850073386656,1000000.0,1000000.0,7.736970490894769,0.0,0.0,830.7480368477708,107373814.83171406,107373814.83171406
2007,일시매수,120,2016-12-31,111.16280364990234,1203.73,전액매수,0.0,830.7480368477708,1000000.0,1000000.0,7.473282921773574,0.0,0.0,823.2747539259972,110162396.17094758,110162396.17094758
2007,분할매수,0,2006-12-31,36.97035598754883,930.0,분할매수,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,242.37184731789768,8333333.333333332,100000000.0
2007,분할매수,1,2007-01-31,37.74985885620117,941.0,분할매수,91666666.66666667,242.37184731789768,1000000.0,1000000.0,0.0,8333333.333333333,82333333.33333334,476.9641717021673,16943015.681709632,99276349.01504298
2007,분할매수,2,2007-02-28,37.1159782409668,942.3,분할매수,82333333.33333334,476.9641717021673,1000000.0,1000000.0,0.0,8333333.333333333,73000000.00000001,715.2337802864383,25014862.524017446,98014862.52401745
2007,분할매수,3,2007-03-31,37.31077575683594,941.1,분할매수,73000000.00000001,715.2337802864383,1000000.0,1000000.0,0.0,8333333.333333333,63666666.66666668,952.5616285165052,33447459.411824796,97114126.07849148
2007,분할매수,4,2007-04-30,39.39361572265625,931.0,분할매수,63666666.66666668,952.5616285165052,1000000.0,1000000.0,0.0,8333333.333333333,54333333.33333334,1179.7798880332357,43268965.65379123,97602298.98712456
2007,분할매수,5,2007-05-31,40.63642120361328,927.4,분할매수,54333333.33333334,1179.7798880332357,1000000.0,1000000.0,0.0,8333333.333333333,45000000.00000001,1400.904054674193,52794774.234576754,97794774.23457676
2007,분할매수,6,2007-06-30,40.83119583129883,922.6,분할매수,45000000.00000001,1400.904054674193,1000000.0,1000000.0,0.0,8333333.333333333,35666666.66666667,1622.1183580247398,61106595.63508776,96773262.30175443
2007,분할매수,7,2007-07-31,40.77113723754883,919.0,분할매수,35666666.66666667,1622.1183580247398,1000000.0,1000000.0,0.0,8333333.333333333,26333333.33333334,1844.5263643487851,69111959.09847087,95445292.43180421
