start_year,strategy,date,actual_withdrawal_krw,tax_paid_krw,ending_balance_krw
2015,세전 기준,2015-10-31,4000000.0,0.0,390271189.2273432
2015,세전 기준,2015-11-30,4000000.0,0.0,391707969.8157447
2015,세전 기준,2015-12-31,4000000.0,0.0,388124634.35803753
2015,세전 기준,2016-01-31,4000000.0,0.0,369904710.2017215
2015,세전 기준,2016-02-29,4000000.0,0.0,368554854.42933
2015,세전 기준,2016-03-31,4000000.0,0.0,358247511.23650813
2015,세전 기준,2016-04-30,4000000.0,0.0,344423652.25920236
2015,세전 기준,2016-05-31,4000000.0,0.0,369582816.7577493
2015,세전 기준,2016-06-30,4000000.0,0.0,346580816.9729123
2015,세전 기준,2016-07-31,4000000.0,0.0,354088131.6855223
2015,세전 기준,2016-08-31,4000000.0,0.0,354799716.6186637
2015,세전 기준,2016-09-30,4000000.0,0.0,352803986.8203907
2015,세전 기준,2016-10-31,4000000.0,0.0,358668398.3653948
2015,세전 기준,2016-11-30,4000000.0,0.0,365824572.4749576
2015,세전 기준,2016-12-31,4000000.0,0.0,374732208.59307116
2015,세전 기준,2017-01-31,4000000.0,0.0,372882098.5164635
2015,세전 기준,2017-02-28,4000000.0,0.0,377665093.28183436
2015,세전 기준,2017-03-31,4000000.0,0.0,377330709.9628495
2015,세전 기준,2017-04-30,4000000.0,0.0,390388026.1278394
2015,세전 기준,2017-05-31,4000000.0,0.0,395391981.78908414
2015,세전 기준,2017-06-30,4000000.0,0.0,390564887.6208307
2015,세전 기준,2017-07-31,4000000.0,0.0,394648581.45781004
2015,세전 기준,2017-08-31,4000000.0,0.0,399011577.31647253
2015,세전 기준,2017-09-30,4000000.0,0.0,400997053.3428869
2015,세전 기준,2017-10-31,4000000.0,0.0,405596646.36507034
2015,세전 기준,2017-11-30,4000000.0,0.0,398142687.36298484
2015,세전 기준,2017-12-31,4000000.0,0.0,390130262.6749586
2015,세전 기준,2018-01-31,4000000.0,0.0,420656110.4605222
2015,세전 기준,2018-02-28,4000000.0,0.0,416577361.4396697
2015,세전 기준,2018-03-31,4000000.0,0.0,387783468.33895016
2015,세전 기준,2018-04-30,4000000.0,0.0,388713171.9689618
2015,세전 기준,2018-05-31,4000000.0,0.0,411252175.2994347
2015,세전 기준,2018-06-30,4000000.0,0.0,423908057.16509145
2015,세전 기준,2018-07-31,4000000.0,0.0,432138516.84244305
2015,세전 기준,2018-08-31,4000000.0,0.0,454659507.9742581
2015,세전 기준,2018-09-30,4000000.0,0.0,446641959.5134665
2015,세전 기준,2018-10-31,4000000.0,0.0,415661262.15108615
2015,세전 기준,2018-11-30,4000000.0,0.0,402503333.14925706
2015,세전 기준,2018-12-31,4000000.0,0.0,361750606.04547036
2015,세전 기준,2019-01-31,4000000.0,0.0,389982055.01904726
2015,세전 기준,2019-02-28,4000000.0,0.0,402282102.45403296
2015,세전 기준,2019-03-31,4000000.0,0.0,418400543.20305836
2015,세전 기준,2019-04-30,4000000.0,0.0,448597354.39910364
2015,세전 기준,2019-05-31,4000000.0,0.0,416674706.9241633
2015,세전 기준,2019-06-30,4000000.0,0.0,430774379.8899901
2015,세전 기준,2019-07-31,4000000.0,0.0,447583733.47879076
2015,세전 기준,2019-08-31,4000000.0,0.0,445691806.70155203
2015,세전 기준,2019-09-30,4000000.0,0.0,440038556.9570401
2015,세전 기준,2019-10-31,4000000.0,0.0,445038117.53278726
2015,세전 기준,2019-11-30,4000000.0,0.0,463993649.4789625
2015,세전 기준,2019-12-31,4000000.0,0.0,467470322.39987797
2015,세전 기준,2020-01-31,4000000.0,0.0,492614507.56136817
2015,세전 기준,2020-02-29,4000000.0,0.0,467950287.3686914
2015,세전 기준,2020-03-31,4000000.0,0.0,431284586.58397186
2015,세전 기준,2020-04-30,4000000.0,0.0,485774106.63086873
2015,세전 기준,2020-05-31,4000000.0,0.0,527887114.6435282
2015,세전 기준,2020-06-30,4000000.0,0.0,540689881.3925436
2015,세전 기준,2020-07-31,4000000.0,0.0,572631001.9856925
2015,세전 기준,2020-08-31,4000000.0,0.0,628534061.6831186
2015,세전 기준,2020-09-30,4000000.0,0.0,577486057.5702722
2015,세전 기준,2020-10-31,4000000.0,0.0,540545201.3353254
2015,세전 기준,2020-11-30,4000000.0,0.0,582274336.1964672
2015,세전 기준,2020-12-31,4000000.0,0.0,595949139.8873379
2015,세전 기준,2021-01-31,4000000.0,0.0,611243086.2517418
2015,세전 기준,2021-02-28,4000000.0,0.0,609161500.2014825
2015,세전 기준,2021-03-31,4000000.0,0.0,617472706.5922145
2015,세전 기준,2021-04-30,4000000.0,0.0,643498474.5013925
2015,세전 기준,2021-05-31,4000000.0,0.0,631141726.0998346
2015,세전 기준,2021-06-30,4000000.0,0.0,676257018.0091679
2015,세전 기준,2021-07-31,4000000.0,0.0,704797187.873298
2015,세전 기준,2021-08-31,4000000.0,0.0,734649712.2860883
2015,세전 기준,2021-09-30,4000000.0,0.0,704080586.5120219
2015,세전 기준,2021-10-31,4000000.0,0.0,749829188.0840275
2015,세전 기준,2021-11-30,4000000.0,0.0,768945414.8137119
2015,세전 기준,2021-12-31,4000000.0,0.0,774553033.2294236
2015,세전 기준,2022-01-31,4000000.0,0.0,713619424.4453598
2015,세전 기준,2022-02-28,4000000.0,0.0,675136109.3811901
2015,세전 기준,2022-03-31,4000000.0,0.0,708099233.953769
2015,세전 기준,2022-04-30,4000000.0,0.0,630209291.7185266
2015,세전 기준,2022-05-31,4000000.0,0.0,606856881.3692837
2015,세전 기준,2022-06-30,4000000.0,0.0,576516331.715267
2015,세전 기준,2022-07-31,4000000.0,0.0,644943963.0163541
2015,세전 기준,2022-08-31,4000000.0,0.0,626485754.981147
2015,세전 기준,2022-09-30,4000000.0,0.0,595424476.0244219
2015,세전 기준,2022-10-31,4000000.0,0.0,612182664.6892313
2015,세전 기준,2022-11-30,4000000.0,0.0,593248545.1488521
2015,세전 기준,2022-12-31,4000000.0,0.0,512550231.3888993
2015,세전 기준,2023-01-31,4000000.0,0.0,550396632.5846012
2015,세전 기준,2023-02-28,4000000.0,0.0,585148610.3619173
2015,세전 기준,2023-03-31,4000000.0,0.0,627182305.8464711
2015,세전 기준,2023-04-30,4000000.0,0.0,643101154.2718756
2015,세전 기준,2023-05-31,4000000.0,0.0,682617270.8165721
2015,세전 기준,2023-06-30,4000000.0,0.0,717950463.7466755
2015,세전 기준,2023-07-31,4000000.0,0.0,716795446.9657861
2015,세전 기준,2023-08-31,4000000.0,0.0,729095849.786722
2015,세전 기준,2023-09-30,4000000.0,0.0,701366956.0952485
2015,세전 기준,2023-10-31,4000000.0,0.0,684495743.551206
2015,세전 기준,2023-11-30,4000000.0,0.0,720256127.3911899
2015,세전 기준,2023-12-31,4000000.0,0.0,757097931.0050799
2015,세전 기준,2024-01-31,4000000.0,0.0,793102915.5325502
2015,세전 기준,2024-02-29,4000000.0,0.0,831812236.6873115
2015,세전 기준,2024-03-31,4000000.0,0.0,845283295.5965799
2015,세전 기준,2024-04-30,4000000.0,0.0,825218099.483785
2015,세전 기준,2024-05-31,4000000.0,0.0,874208957.7271401
2015,세전 기준,2024-06-30,4000000.0,0.0,920805592.2533964
2015,세전 기준,2024-07-31,4000000.0,0.0,896578531.5463877
2015,세전 기준,2024-08-31,4000000.0,0.0,880437523.9275337
2015,세전 기준,2024-09-30,4000000.0,0.0,885276501.0679678
2015,세전 기준,2024-10-31,4000000.0,0.0,915422888.55415
2015,세전 기준,2024-11-30,4000000.0,0.0,974000974.8845712
2015,세전 기준,2024-12-31,4000000.0,0.0,1031062942.1158928
2015,미국계좌,2014-12-31,0.0,0.0,400000000.0
2015,미국계좌,2015-01-31,4000000.0,0.0,395707122.416784
2015,미국계좌,2015-02-28,4000000.0,0.0,396264448.4641599
2015,미국계좌,2015-03-31,4000000.0,0.0,390457907.0901623
2015,미국계좌,2015-04-30,4000000.0,0.0,385198724.0249018
2015,미국계좌,2015-05-31,4000000.0,0.0,390592200.1964357
2015,미국계좌,2015-06-30,4000000.0,0.0,382348955.35901415
2015,미국계좌,2015-07-31,4000000.0,0.0,398773989.1162542
2015,미국계좌,2015-08-31,4000000.0,0.0,380132923.9036106
2015,미국계좌,2015-09-30,4000000.0,0.0,369780246.2621061
2015,미국계좌,2015-10-31,4000000.0,0.0,390271189.2273432
2015,미국계좌,2015-11-30,4000000.0,0.0,391707969.8157447
2015,미국계좌,2015-12-31,4000000.0,0.0,388124634.35803753
2015,미국계좌,2016-01-31,4000000.0,0.0,369904710.2017215
2015,미국계좌,2016-02-29,4000000.0,0.0,368554854.42933
2015,미국계좌,2016-03-31,4000000.0,0.0,358247511.23650813
2015,미국계좌,2016-04-30,4000000.0,0.0,344423652.25920236
2015,미국계좌,2016-05-31,4000000.0,0.0,369582816.7577493
2015,미국계좌,2016-06-30,4000000.0,0.0,346580816.9729123
2015,미국계좌,2016-07-31,4000000.0,0.0,354088131.6855223
2015,미국계좌,2016-08-31,4000000.0,0.0,354799716.6186637
2015,미국계좌,2016-09-30,4000000.0,0.0,352803986.8203907
2015,미국계좌,2016-10-31,4000000.0,0.0,358668398.3653948
2015,미국계좌,2016-11-30,4000000.0,0.0,365824572.4749576
2015,미국계좌,2016-12-31,4000000.0,0.0,374732208.59307116
2015,미국계좌,2017-01-31,4000000.0,0.0,372882098.5164635
2015,미국계좌,2017-02-28,4000000.0,0.0,377665093.28183436
2015,미국계좌,2017-03-31,4000000.0,0.0,377330709.9628495
2015,미국계좌,2017-04-30,4000000.0,0.0,390388026.1278394
2015,미국계좌,2017-05-31,4000000.0,0.0,395391981.78908414
2015,미국계좌,2017-06-30,4000000.0,14922.852120310603,390549964.7687105
2015,미국계좌,2017-07-31,4000000.0,242521.86459336133,394390827.8762405
2015,미국계좌,2017-08-31,4000000.0,257781.38088922485,398490580.29932386
2015,미국계좌,2017-09-30,3999999.9999999995,268488.8375394918,400199752.1381356
2015,미국계좌,2017-10-31,3999999.9999999995,283565.8997461362,404498680.71628237
2015,미국계좌,2017-11-30,3999999.9999999995,277514.7990160792,396776556.91442406
2015,미국계좌,2017-12-31,4000000.0,270303.1940439765,388507596.6983511
2015,미국계좌,2018-01-31,4000000.0,0.0,418889841.37522215
2015,미국계좌,2018-02-28,4000000.0,0.0,414811423.00916725
2015,미국계좌,2018-03-31,4000000.0,0.0,386122635.208738
2015,미국계좌,2018-04-30,3999999.9999999995,54860.51961999231,386976364.95102787
2015,미국계좌,2018-05-31,3999999.9999999995,340669.90006461146,409056119.61807746
2015,미국계좌,2018-06-30,3999999.9999999995,366772.41344898887,421256287.9139922
2015,미국계좌,2018-07-31,4000000.0,385030.5776081665,429025209.01547754
2015,미국계좌,2018-08-31,4000000.0,422086.01775315707,450933045.7427803
2015,미국계좌,2018-09-30,4000000.0000000005,416664.3054871136,442531761.4478954
2015,미국계좌,2018-10-31,4000000.0,377613.8440355277,411421738.62492526
2015,미국계좌,2018-11-30,3999999.9999999995,363226.55219290656,397993989.069945
2015,미국계좌,2018-12-31,4000000.0000000005,298789.6587204753,357354222.1706434
2015,미국계좌,2019-01-31,4000000.0,0.0,385193959.7824101
2015,미국계좌,2019-02-28,4000000.0,0.0,397293879.60004526
2015,미국계좌,2019-03-31,4000000.0,0.0,413162855.44541556
2015,미국계좌,2019-04-30,4000000.0,406257.34710020124,442525321.37176687
2015,미국계좌,2019-05-31,4000000.0,422195.7975125292,410558427.8041348
2015,미국계좌,2019-06-30,3999999.9999999995,447686.7479063594,423944732.78438807
2015,미국계좌,2019-07-31,3999999.9999999995,475051.58181636356,439949116.04935366
2015,미국계좌,2019-08-31,4000000.0,477725.06860296056,437543505.942822
2015,미국계좌,2019-09-30,4000000.0,475611.39097158716,431444870.12435126
2015,미국계좌,2019-10-31,4000000.0,487055.3695895682,435781619.35640836
2015,미국계좌,2019-11-30,4000000.0,514742.2777095706,453744949.15969306
2015,미국계좌,2019-12-31,4000000.0,523323.21093475545,456533153.9797864
2015,미국계좌,2020-01-31,4000000.0,0.0,480995467.2741147
2015,미국계좌,2020-02-29,4000000.0,0.0,456818643.21622086
2015,미국계좌,2020-03-31,4000000.0,333230.1870065079,420596766.91662943
2015,미국계좌,2020-04-30,3999999.9999999995,560915.158487243,473075921.808131
2015,미국계좌,2020-05-31,4000000.0,605080.4315103934,513378450.64429915
2015,미국계좌,2020-06-30,4000000.0,619617.5170359437,525099785.80608004
2015,미국계좌,2020-07-31,4000000.0,648351.3099363159,555356239.2180048
2015,미국계좌,2020-08-31,4000000.0,689911.0922996744,608762270.9507592
2015,미국계좌,2020-09-30,4000000.0,657702.3473750612,558536553.1632334
2015,미국계좌,2020-10-31,4000000.0,631994.4954982733,522044616.6682282
2015,미국계좌,2020-11-30,4000000.0000000005,667219.4957429093,561541416.4259744
2015,미국계좌,2020-12-31,4000000.0,679612.370065241,573907264.7307786
2015,미국계좌,2021-01-31,4000000.0,0.0,588487601.9487343
2015,미국계좌,2021-02-28,4000000.0,95625.21565208398,586238971.5706859
2015,미국계좌,2021-03-31,4000000.0,701623.4972529055,593385288.1860467
2015,미국계좌,2021-04-30,3999999.9999999995,719829.661680303,617519930.5578346
2015,미국계좌,2021-05-31,3999999.9999999995,714889.5989359556,604785661.1202475
2015,미국계좌,2021-06-30,4000000.0,742486.8719766653,647107443.7461194
2015,미국계좌,2021-07-31,4000000.0,758919.6507349147,673486073.2506324
2015,미국계좌,2021-08-31,4000000.0000000005,774677.3714362296,701059997.9007041
2015,미국계좌,2021-09-30,4000000.0,762358.390555703,670943309.4833548
2015,미국계좌,2021-10-31,4000000.0000000005,784885.9068663563,713565626.7011272
2015,미국계좌,2021-11-30,3999999.9999999995,794485.2792636217,730769411.2617997
2015,미국계좌,2021-12-31,4000000.0,798338.5993441876,735101699.5158305
2015,미국계좌,2022-01-31,4000000.0,0.0,677067965.502503
2015,미국계좌,2022-02-28,4000000.0,220306.38814362316,640130573.2636968
2015,미국계좌,2022-03-31,4000000.0,775218.5106178205,670401956.1620151
2015,미국계좌,2022-04-30,4000000.0,737228.4568625734,595708485.0771044
2015,미국계좌,2022-05-31,3999999.9999999995,725813.9364644106,572689708.4642234
2015,미국계좌,2022-06-30,4000000.0000000005,709048.0473502713,543123132.7768977
2015,미국계좌,2022-07-31,4000000.0,752401.2922702226,606603181.8903595
2015,미국계좌,2022-08-31,4000000.0000000005,744428.3448012254,588260060.4783795
2015,미국계좌,2022-09-30,4000000.0,728453.1469408583,558121501.0853925
2015,미국계좌,2022-10-31,4000000.0,740903.0591826318,572838299.0175644
2015,미국계좌,2022-11-30,4000000.0,731966.9050746121,554132013.4519335
2015,미국계좌,2022-12-31,4000000.0,678294.4101890958,477812597.66064286
2015,미국계좌,2023-01-31,4000000.0,0.0,512822896.42470026
2015,미국계좌,2023-02-28,4000000.0000000005,146122.78370632054,544783283.5820667
2015,미국계좌,2023-03-31,4000000.0,761544.1216215295,582879890.9409403
2015,미국계좌,2023-04-30,3999999.9999999995,772046.7034866693,596619680.5721843
2015,미국계좌,2023-05-31,4000000.0,793144.3372131035,632197434.9344671
2015,미국계좌,2023-06-30,3999999.9999999995,810267.3126924749,663815111.5682381
2015,미국계좌,2023-07-31,4000000.0,811444.7016829812,661634130.8725927
2015,미국계좌,2023-08-31,4000000.0,818061.9203109908,671862066.9409069
2015,미국계좌,2023-09-30,4000000.0,808279.4403860848,645187604.108532
2015,미국계좌,2023-10-31,4000000.0,802678.184509604,628544694.9135745
2015,미국계좌,2023-11-30,4000000.0,819473.165196336,660235570.5208826
2015,미국계좌,2023-12-31,4000000.0,835093.3237531309,692838841.8074912
2015,미국계좌,2024-01-31,4000000.0,0.0,725448382.015511
2015,미국계좌,2024-02-29,4000000.0,376706.62279046327,760137737.7181853
2015,미국계좌,2024-03-31,4000000.0,867718.6851572208,771235654.7968414
2015,미국계좌,2024-04-30,4000000.0,862933.0973398804,751714852.4288844
2015,미국계좌,2024-05-31,4000000.0,878159.0727003452,795107587.0864619
2015,미국계좌,2024-06-30,4000000.0,891207.0095518494,836234860.7127762
2015,미국계좌,2024-07-31,4000000.0000000005,886135.2788573451,812979404.6617012
2015,미국계좌,2024-08-31,4000000.0,882971.2018427278,797087482.4325068
2015,미국계좌,2024-09-30,4000000.0,885293.2487866764,800204390.1856928
2015,미국계좌,2024-10-31,4000000.0,893902.5546312891,826175521.4848483
2015,미국계좌,2024-11-30,4000000.0000000005,908251.5492584329,877744427.9288943
2015,미국계좌,2024-12-31,4000000.0,920702.335309877,927851187.452153
2015,절세계좌,2014-12-31,0.0,0.0,400000000.0
2015,절세계좌,2015-01-31,4000000.0,0.0,395707122.4167839
2015,절세계좌,2015-02-28,4000000.0,0.0,396264448.46415985
2015,절세계좌,2015-03-31,4000000.0,0.0,390457907.0901623
2015,절세계좌,2015-04-30,4000000.0,0.0,385198724.02490175
2015,절세계좌,2015-05-31,4000000.0,0.0,390592200.1964357
2015,절세계좌,2015-06-30,4000000.0,0.0,382405790.14875156
2015,절세계좌,2015-07-31,4000000.0,0.0,398595294.42196864
2015,절세계좌,2015-08-31,4000000.0,0.0,380303460.7813705
2015,절세계좌,2015-09-30,4000000.0,0.0,370086130.6257588
2015,절세계좌,2015-10-31,4000000.0,0.0,390106569.8003337
2015,절세계좌,2015-11-30,4000000.0,4743.287771143513,391512264.8968004
2015,절세계좌,2015-12-31,4000000.0,19004.188097423114,387909717.0772879
2015,절세계좌,2016-01-31,4000000.0,4031.89753878444,369693635.0596616
2015,절세계좌,2016-02-29,4000000.0,17835.93755164801,368324431.12358594
2015,절세계좌,2016-03-31,4000000.0,6585.039878802038,358014446.28995186
2015,절세계좌,2016-04-30,4000000.0,0.0,344196978.4168289
2015,절세계좌,2016-05-31,4000000.0,35385.62615685899,369301566.9118627
2015,절세계좌,2016-06-30,4000000.0,7029.869813810064,346306997.6413767
2015,절세계좌,2016-07-31,4000000.0,28198.80802154685,353777022.08715355
2015,절세계좌,2016-08-31,4000000.0,36632.95607321186,354447834.3623649
2015,절세계좌,2016-09-30,4000000.0,40204.076891610064,352409912.6977862
2015,절세계좌,2016-10-31,4000000.0,22663.350781598507,358240642.56605476
2015,절세계좌,2016-11-30,4000000.0,22367.87894860028,365361143.6987134
2015,절세계좌,2016-12-31,4000000.0,19246.480488261,374233181.8650039
2015,절세계좌,2017-01-31,4000000.0,99278.45336252914,372280930.3504554
2015,절세계좌,2017-02-28,4000000.0,52483.466819076755,376997281.5247316
2015,절세계좌,2017-03-31,4000000.0,92388.25124640952,376564028.17484903
2015,절세계좌,2017-04-30,4000000.0,0.0,389586686.3241763
2015,절세계좌,2017-05-31,4000000.0,70023.21012959367,394502136.5791714
2015,절세계좌,2017-06-30,4000000.0,155166.31018589274,389521737.5086961
2015,절세계좌,2017-07-31,4000000.0,96190.22772334926,393487650.57973474
2015,절세계좌,2017-08-31,4000000.0,92106.70271133835,397733938.4560116
2015,절세계좌,2017-09-30,4000000.0,122314.3442236452,399577934.58711445
2015,절세계좌,2017-10-31,4000000.0,100838.64672820386,404046255.21337354
2015,절세계좌,2017-11-30,4000000.0,192237.9872994871,396413260.9649952
2015,절세계좌,2017-12-31,4000000.0,186915.4278008027,388231349.759445
2015,절세계좌,2018-01-31,4000000.0,168374.7653451298,418420772.2987049
2015,절세계좌,2018-02-28,4000000.0,168273.4201097306,414174168.3247211
2015,절세계좌,2018-03-31,4000000.0,134293.7959820402,385389014.9164127
2015,절세계좌,2018-04-30,4000000.0,141414.2441158385,386146864.7743433
2015,절세계좌,2018-05-31,4000000.0,107874.25264326349,408402781.79326594
2015,절세계좌,2018-06-30,4000000.0,16654.4201082313,420909502.4488943
2015,절세계좌,2018-07-31,4000000.0,81880.89453605303,428811939.75257343
2015,절세계좌,2018-08-31,4000000.0,334199.61025645613,450794574.2317457
2015,절세계좌,2018-09-30,4000000.0,211949.9190251371,442599227.91151625
2015,절세계좌,2018-10-31,4000000.0,0.0,411862743.42601913
2015,절세계좌,2018-11-30,4000000.0,0.0,398788504.12049776
2015,절세계좌,2018-12-31,4000000.0,70844.04544863063,358304135.3735455
2015,절세계좌,2019-01-31,4000000.0,154606.34360442986,386073902.51630485
2015,절세계좌,2019-02-28,4000000.0,165330.81808263905,398045270.408932
2015,절세계좌,2019-03-31,4000000.0,177619.3673081693,413774204.52561074
2015,절세계좌,2019-04-30,4000000.0,0.0,443592894.7252767
2015,절세계좌,2019-05-31,4000000.0,181120.82597881107,411800625.7274731
2015,절세계좌,2019-06-30,4000000.0,148361.7418301273,425540214.7753862
2015,절세계좌,2019-07-31,4000000.0,0.0,442096722.3322577
2015,절세계좌,2019-08-31,4000000.0,161455.790418873,440017496.5080074
2015,절세계좌,2019-09-30,3999999.9999999995,202324.05809085662,434182970.9987245
2015,절세계좌,2019-10-31,4000000.0,157341.25095697443,438769464.6997321
2015,절세계좌,2019-11-30,3999999.9999999995,490142.3970721575,456911510.57399124
2015,절세계좌,2019-12-31,4000000.0,323993.5009534152,459950070.25065
2015,절세계좌,2020-01-31,4000000.0,0.0,484395689.9004252
2015,절세계좌,2020-02-29,4000000.0,147308.12626583248,459928924.9923491
2015,절세계좌,2020-03-31,4000000.0,209360.5693617682,423613802.22649854
2015,절세계좌,2020-04-30,4000000.0,171164.88689399854,476891868.65509665
2015,절세계좌,2020-05-31,3999999.9999999995,233605.23988919918,517928108.51457834
2015,절세계좌,2020-06-30,4000000.0,598729.9286955947,529815147.90799594
2015,절세계좌,2020-07-31,4000000.0,628516.1659567718,560404879.3519174
2015,절세계좌,2020-08-31,3999999.9999999995,671625.1155553464,614357336.4570894
2015,절세계좌,2020-09-30,4000000.0,445943.97330666747,563924566.5431342
2015,절세계좌,2020-10-31,4000000.0,262745.41174697503,527494537.03796715
2015,절세계좌,2020-11-30,4000000.0,441417.21841829945,567678192.3632246
2015,절세계좌,2020-12-31,4000000.0,505787.07739773573,580404146.3842752
2015,절세계좌,2021-01-31,4000000.0,75444.543496449,595119376.615698
2015,절세계좌,2021-02-28,4000000.0,265548.6798238905,592721636.8968909
2015,절세계좌,2021-03-31,4000000.0,156205.98026774818,600544386.2538801
2015,절세계좌,2021-04-30,4000000.0,290084.7323949272,625216613.1489758
2015,절세계좌,2021-05-31,3999999.999999999,293809.85752344015,612803471.017031
2015,절세계좌,2021-06-30,4000000.0,726206.3811323044,655765478.1026995
2015,절세계좌,2021-07-31,4000000.0,743276.462016744,682576358.5369964
2015,절세계좌,2021-08-31,3999999.9999999995,759649.9954473128,710601931.3525134
2015,절세계좌,2021-09-30,4000000.0,311308.67050737905,680591201.8918606
2015,절세계좌,2021-10-31,4000000.0,649728.8915897674,724030372.4600097
2015,절세계좌,2021-11-30,4000000.0,591061.7639831688,741760194.5919037
2015,절세계좌,2021-12-31,4000000.0,433591.0010705715,746594555.2143298
2015,절세계좌,2022-01-31,3999999.9999999995,315559.7035752994,687400477.8324249
2015,절세계좌,2022-02-28,4000000.0,309450.392527882,649874656.8642508
2015,절세계좌,2022-03-31,4000000.0,316013.7148692626,681138724.8017355
2015,절세계좌,2022-04-30,4000000.0,302070.7611761604,605760032.8320228
2015,절세계좌,2022-05-31,4000000.0,297855.4643035756,582860552.6652832
2015,절세계좌,2022-06-30,4000000.0,291641.9939313296,553269918.7670233
2015,절세계좌,2022-07-31,4000000.0,307655.33322894824,618469452.5314858
2015,절세계좌,2022-08-31,4000000.0,304723.42618771846,600300020.6641182
2015,절세계좌,2022-09-30,4000000.0,298831.1784557178,570071012.8012646
2015,절세계좌,2022-10-31,4000000.0,303425.19826797984,585641882.5179107
2015,절세계좌,2022-11-30,4000000.0,300129.20944505476,567055092.8297424
2015,절세계좌,2022-12-31,4000000.0,280176.22876258666,489463031.0773127
2015,절세계좌,2023-01-31,3999999.9999999995,291802.87449848047,525132709.2725291
2015,절세계좌,2023-02-28,3999999.9999999995,301215.94627900375,557804704.7797973
2015,절세계좌,2023-03-31,4000000.0,311010.25029080844,597376242.4241395
2015,절세계좌,2023-04-30,4000000.0,314854.6708895814,612033617.5417237
2015,절세계좌,2023-05-31,4000000.0,322546.97668386495,649124969.5345919
2015,절세계좌,2023-06-30,4000000.0,31312.98207532383,682471067.1097939
2015,절세계좌,2023-07-31,4000000.0,299543.0950177657,680875914.9602509
2015,절세계좌,2023-08-31,4000000.0,173844.5252477316,692021348.8406736
2015,절세계좌,2023-09-30,4000000.0,328040.4662491182,665171028.1781046
2015,절세계좌,2023-10-31,4000000.0,326009.8253411942,648638059.3459052
2015,절세계좌,2023-11-30,4000000.0,295372.56053766253,682020201.1538497
2015,절세계좌,2023-12-31,4000000.0,654906.7663165733,716038946.7966052
2015,절세계좌,2024-01-31,4000000.0,0.0,749238209.5090886
2015,절세계좌,2024-02-29,4000000.0,517077.899330072,785068298.0173554
2015,절세계좌,2024-03-31,4000000.0,509836.13009521406,797047729.3896042
2015,절세계좌,2024-04-30,3999999.9999999995,347706.8672637728,777551576.8466637
2015,절세계좌,2024-05-31,4000000.0,736256.0029970075,822745303.4886831
2015,절세계좌,2024-06-30,4000000.0,830601.6842073854,865532771.9018584
2015,절세계좌,2024-07-31,4000000.0,355975.8645387385,842163896.8233597
2015,절세계좌,2024-08-31,4000000.0,354851.005112794,826404893.334224
2015,절세계좌,2024-09-30,4000000.0,355676.6004134803,830345744.0425733
2015,절세계좌,2024-10-31,4000000.0,509344.8807973184,857864028.3707017
2015,절세계좌,2024-11-30,3999999.9999999995,851758.5190819395,911655646.4793708
2015,절세계좌,2024-12-31,4000000.0,867237.1454552682,963941829.7585409
2016,세전 기준,2015-12-31,0.0,0.0,400000000.0
2016,세전 기준,2016-01-31,4000000.0,0.0,394778749.32452774
2016,세전 기준,2016-02-29,4000000.0,0.0,391247626.2721014
2016,세전 기준,2016-03-31,4000000.0,0.0,385549130.55986786
2016,세전 기준,2016-04-30,4000000.0,0.0,377960073.197121
2016,세전 기준,2016-05-31,4000000.0,0.0,387558853.3616977
2016,세전 기준,2016-06-30,4000000.0,0.0,372887271.4913068
2016,세전 기준,2016-07-31,4000000.0,0.0,376531147.96486133
2016,세전 기준,2016-08-31,4000000.0,0.0,376139773.67969775
2016,세전 기준,2016-09-30,4000000.0,0.0,373880460.9954571
2016,세전 기준,2016-10-31,4000000.0,0.0,379476730.43020463
2016,세전 기준,2016-11-30,4000000.0,0.0,387280135.7329882
2016,세전 기준,2016-12-31,4000000.0,0.0,396944803.01871914
2016,세전 기준,2017-01-31,4000000.0,0.0,395222129.6337889
2016,세전 기준,2017-02-28,4000000.0,0.0,400531329.26966
2016,세전 기준,2017-03-31,4000000.0,0.0,400418885.5939199
2016,세전 기준,2017-04-30,4000000.0,0.0,414519907.7203216
2016,세전 기준,2017-05-31,4000000.0,0.0,420080443.95611995
2016,세전 기준,2017-06-30,4000000.0,0.0,415201705.63719594
2016,세전 기준,2017-07-31,4000000.0,0.0,419795318.56898904
2016,세전 기준,2017-08-31,4000000.0,0.0,424691198.7916161
2016,세전 기준,2017-09-30,4000000.0,0.0,427061888.5998977
2016,세전 기준,2017-10-31,4000000.0,0.0,432220455.74304265
2016,세전 기준,2017-11-30,4000000.0,0.0,424539775.07820433
2016,세전 기준,2017-12-31,4000000.0,0.0,416261324.3402158
2016,세전 기준,2018-01-31,4000000.0,0.0,449099725.50562716
2016,세전 기준,2018-02-28,4000000.0,0.0,445015651.6914848
2016,세전 기준,2018-03-31,4000000.0,0.0,414529165.58466905
2016,세전 기준,2018-04-30,4000000.0,0.0,415798874.32465667
2016,세전 기준,2018-05-31,4000000.0,0.0,440187126.9136121
2016,세전 기준,2018-06-30,4000000.0,0.0,454014886.1937124
2016,세전 기준,2018-07-31,4000000.0,0.0,463113978.4724587
2016,세전 기준,2018-08-31,4000000.0,0.0,487535980.3014828
2016,세전 기준,2018-09-30,4000000.0,0.0,479227922.528826
